# multipoles
# s[mm] polynom_b[n=1][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=9][T/m^n] polynom_b[n=13][T/m^n] 
+1.7000000000000002e+00 +4.5427004189661105e+01 -3.2790212986758165e+06 +2.0614653189703741e+14 -3.5840732244533314e+21 
+1.8000000000000000e+00 +4.5427002934446215e+01 -3.2801459904539660e+06 +2.0628930780502006e+14 -3.5887221576471575e+21 
+1.9000000000000001e+00 +4.5427001917821684e+01 -3.2816529940202204e+06 +2.0649470174670012e+14 -3.5957914818075212e+21 
+2.0000000000000000e+00 +4.5427001166999680e+01 -3.2835692960332162e+06 +2.0676849590612297e+14 -3.6055298247492266e+21 
+2.1000000000000001e+00 +4.5427000677426172e+01 -3.2858915425313865e+06 +2.0711134838543916e+14 -3.6179852440118467e+21 
+2.2000000000000002e+00 +4.5427000317496038e+01 -3.2884950244807214e+06 +2.0750342174809438e+14 -3.6324035385439950e+21 
+2.3000000000000003e+00 +4.5426999923842068e+01 -3.2912246946079638e+06 +2.0791975473915828e+14 -3.6478299447362417e+21 
+2.4000000000000004e+00 +4.5426999333095431e+01 -3.2939255047820150e+06 +2.0833538601017044e+14 -3.6633096962485518e+21 
+2.5000000000000000e+00 +4.5426998381886804e+01 -3.2964424061953416e+06 +2.0872535412030828e+14 -3.6778880237284706e+21 
+2.6000000000000001e+00 +4.5426996906849098e+01 -3.2986203518689652e+06 +2.0906469785978528e+14 -3.6906101651261694e+21 
+2.7000000000000002e+00 +4.5426994744613097e+01 -3.3003042932409556e+06 +2.0932845582112356e+14 -3.7005213521611745e+21 
+2.8000000000000003e+00 +4.5426991731811739e+01 -3.3013391831730525e+06 +2.0949166676873006e+14 -3.7066668218825200e+21 
+2.9000000000000004e+00 +4.5426987705074978e+01 -3.3015699725994086e+06 +2.0952936923757422e+14 -3.7080918042841097e+21 
+3.0000000000000000e+00 +4.5426982501035212e+01 -3.3008416141585982e+06 +2.0941660197194247e+14 -3.7038415359088373e+21 
+3.1000000000000001e+00 +4.5426976025892550e+01 -3.2990643873325894e+06 +2.0913878158808694e+14 -3.6933550973745166e+21 
+3.2000000000000002e+00 +4.5426968464121167e+01 -3.2964098830603035e+06 +2.0872283676561312e+14 -3.6776469647736664e+21 
+3.3000000000000003e+00 +4.5426960069760334e+01 -3.2931150174456271e+06 +2.0820607386506997e+14 -3.6581254525912115e+21 
+3.4000000000000004e+00 +4.5426951096851418e+01 -3.2894167080926071e+06 +2.0762579942478378e+14 -3.6361988807231023e+21 
+3.5000000000000000e+00 +4.5426941799436541e+01 -3.2855518730274467e+06 +2.0701932003528803e+14 -3.6132755707342561e+21 
+3.6000000000000001e+00 +4.5426932431555528e+01 -3.2817574289717707e+06 +2.0642394213619966e+14 -3.5907638395928508e+21 
+3.7000000000000002e+00 +4.5426923247251779e+01 -3.2782702947026566e+06 +2.0587697240363466e+14 -3.5700720114314951e+21 
+3.8000000000000003e+00 +4.5426914500566483e+01 -3.2753273875436480e+06 +2.0541571733719141e+14 -3.5526084048809744e+21 
+3.9000000000000004e+00 +4.5426906445538727e+01 -3.2731656238271249e+06 +2.0507748333657381e+14 -3.5397813358047878e+21 
+4.0000000000000000e+00 +4.5426899336211477e+01 -3.2720219221135597e+06 +2.0489957705306062e+14 -3.5329991275725377e+21 
+4.1000000000000005e+00 +4.5426893346360423e+01 -3.2720584691470903e+06 +2.0490756441814525e+14 -3.5332287275538905e+21 
+4.2000000000000002e+00 +4.5426888328710923e+01 -3.2731385367272063e+06 +2.0508004995102456e+14 -3.5396716241751282e+21 
+4.2999999999999998e+00 +4.5426884055718979e+01 -3.2750506633692849e+06 +2.0538389726961894e+14 -3.5510879241596568e+21 
+4.4000000000000004e+00 +4.5426880299844257e+01 -3.2775833901272528e+06 +2.0578597030521909e+14 -3.5662377440738316e+21 
+4.5000000000000000e+00 +4.5426876833544213e+01 -3.2805252565225377e+06 +2.0625313279761269e+14 -3.5838811944156922e+21 
+4.6000000000000005e+00 +4.5426873429278317e+01 -3.2836648033140586e+06 +2.0675224863568378e+14 -3.6027783903309652e+21 
+4.7000000000000002e+00 +4.5426869859505622e+01 -3.2867905711845877e+06 +2.0725018170211903e+14 -3.6216894467882070e+21 
+4.8000000000000007e+00 +4.5426865896683694e+01 -3.2896910996159604e+06 +2.0771379572928731e+14 -3.6393744740260517e+21 
+4.9000000000000004e+00 +4.5426861313271189e+01 -3.2921549291521027e+06 +2.0810995459420125e+14 -3.6545935870487817e+21 
+5.0000000000000000e+00 +4.5426855881727548e+01 -3.2939706003394718e+06 +2.0840552214595366e+14 -3.6661068994994032e+21 
+5.1000000000000005e+00 +4.5426849433307119e+01 -3.2949810473260642e+06 +2.0857583969435884e+14 -3.6729887849751920e+21 
+5.2000000000000002e+00 +4.5426842034449400e+01 -3.2952467801974663e+06 +2.0863015845718638e+14 -3.6755706567553377e+21 
+5.3000000000000007e+00 +4.5426833810389510e+01 -3.2948827029460534e+06 +2.0858620713710675e+14 -3.6744981885906987e+21 
+5.4000000000000004e+00 +4.5426824886364891e+01 -3.2940037208592142e+06 +2.0846171458476769e+14 -3.6704170586939437e+21 
+5.5000000000000000e+00 +4.5426815387607974e+01 -3.2927247360788733e+06 +2.0827440927672056e+14 -3.6639729337515099e+21 
+5.6000000000000005e+00 +4.5426805439359221e+01 -3.2911606557954028e+06 +2.0804202028786866e+14 -3.6558114988339343e+21 
+5.7000000000000002e+00 +4.5426795166851583e+01 -3.2894263824977851e+06 +2.0778227613674722e+14 -3.6465784219350000e+21 
+5.8000000000000007e+00 +4.5426784695321452e+01 -3.2876368208590448e+06 +2.0751290560229003e+14 -3.6369193790803626e+21 
+5.9000000000000004e+00 +4.5426774150002757e+01 -3.2859068740865788e+06 +2.0725163729347134e+14 -3.6274800411212372e+21 
+6.0000000000000000e+00 +4.5426763656134398e+01 -3.2843514483045139e+06 +2.0701620015550388e+14 -3.6189060891022108e+21 
+6.1000000000000005e+00 +4.5426753311867515e+01 -3.2830609243876198e+06 +2.0682058701105153e+14 -3.6117091616792935e+21 
+6.2000000000000002e+00 +4.5426743107017749e+01 -3.2820275911059072e+06 +2.0666384722932156e+14 -3.6058647597002874e+21 
+6.3000000000000007e+00 +4.5426733004322813e+01 -3.2812192183568082e+06 +2.0654129481529909e+14 -3.6012143649392212e+21 
+6.4000000000000004e+00 +4.5426722966512401e+01 -3.2806035706989677e+06 +2.0644824313409006e+14 -3.5975994394333560e+21 
+6.5000000000000000e+00 +4.5426712956323449e+01 -3.2801484173312290e+06 +2.0638000610337725e+14 -3.5948614622300309e+21 
+6.6000000000000005e+00 +4.5426702936489129e+01 -3.2798215251664142e+06 +2.0633189737324128e+14 -3.5928419042024568e+21 
+6.7000000000000002e+00 +4.5426692869744436e+01 -3.2795906620168863e+06 +2.0629923068666278e+14 -3.5913822388450561e+21 
+6.8000000000000007e+00 +4.5426682718820572e+01 -3.2794235937105040e+06 +2.0627731957530000e+14 -3.5903239335891352e+21 
+6.9000000000000004e+00 +4.5426672446452848e+01 -3.2792880883454615e+06 +2.0626147782032125e+14 -3.5895084631696249e+21 
+7.0000000000000000e+00 +4.5426662015376962e+01 -3.2791519142806306e+06 +2.0624701923733400e+14 -3.5887773034577537e+21 
+7.1000000000000005e+00 +4.5426651397439230e+01 -3.2789906343857259e+06 +2.0623029881687841e+14 -3.5880070047168395e+21 
+7.2000000000000002e+00 +4.5426640600947117e+01 -3.2788110009515779e+06 +2.0621183758761906e+14 -3.5872144557612199e+21 
+7.3000000000000007e+00 +4.5426629643321476e+01 -3.2786275621487550e+06 +2.0619319789693619e+14 -3.5864516239055708e+21 
+7.4000000000000004e+00 +4.5426618541983160e+01 -3.2784548664600756e+06 +2.0617594214724434e+14 -3.5857704784780444e+21 
+7.5000000000000000e+00 +4.5426607314354165e+01 -3.2783074629102731e+06 +2.0616163279296556e+14 -3.5852229901703179e+21 
+7.6000000000000005e+00 +4.5426595977855264e+01 -3.2781998997777156e+06 +2.0615183220512553e+14 -3.5848611272203578e+21 
+7.7000000000000002e+00 +4.5426584549906373e+01 -3.2781467248875280e+06 +2.0614810270208694e+14 -3.5847368562570722e+21 
+7.8000000000000007e+00 +4.5426573047930319e+01 -3.2781624877771377e+06 +2.0615200680149403e+14 -3.5849021499714542e+21 
+7.9000000000000004e+00 +4.5426561489346795e+01 -3.2782617359720930e+06 +2.0616510677711000e+14 -3.5854089734575966e+21 
+8.0000000000000000e+00 +4.5426549891577274e+01 -3.2784590183371692e+06 +2.0618896507871656e+14 -3.5863092975441826e+21 
+8.0999999999999996e+00 +4.5426538262433390e+01 -3.2787601687888973e+06 +2.0622410834613681e+14 -3.5876180578378428e+21 
+8.2000000000000011e+00 +4.5426526571288335e+01 -3.2791361632706840e+06 +2.0626692029488747e+14 -3.5892020606816365e+21 
+8.3000000000000007e+00 +4.5426514777902945e+01 -3.2795492608820978e+06 +2.0631274859767569e+14 -3.5908910699450519e+21 
+8.4000000000000004e+00 +4.5426502842039312e+01 -3.2799617220399724e+06 +2.0635694110813656e+14 -3.5925148554701334e+21 
+8.5000000000000000e+00 +4.5426490723462912e+01 -3.2803358091169731e+06 +2.0639484590100894e+14 -3.5939031937047944e+21 
+8.5999999999999996e+00 +4.5426478381934587e+01 -3.2806337813856760e+06 +2.0642181068121622e+14 -3.5948858497139024e+21 
+8.7000000000000011e+00 +4.5426465777214773e+01 -3.2808178981269081e+06 +2.0643318316194034e+14 -3.5952925889273077e+21 
+8.8000000000000007e+00 +4.5426452869070012e+01 -3.2808504224174782e+06 +2.0642431150338341e+14 -3.5949531904491766e+21 
+8.9000000000000004e+00 +4.5426439617259803e+01 -3.2806936126747541e+06 +2.0639054330745309e+14 -3.5936974161518243e+21 
+9.0000000000000000e+00 +4.5426425981549507e+01 -3.2803097312407526e+06 +2.0632722664698622e+14 -3.5913550424496260e+21 
+9.0999999999999996e+00 +4.5426411940644449e+01 -3.2796786117540877e+06 +2.0623203703425172e+14 -3.5878417862421748e+21 
+9.2000000000000011e+00 +4.5426397549035229e+01 -3.2788503894286491e+06 +2.0611196168260084e+14 -3.5834171860510934e+21 
+9.3000000000000007e+00 +4.5426382880158826e+01 -3.2778927748883520e+06 +2.0597631572904541e+14 -3.5784267356450450e+21 
+9.4000000000000004e+00 +4.5426368007450023e+01 -3.2768734775221092e+06 +2.0583441417059422e+14 -3.5732159246299761e+21 
+9.5000000000000000e+00 +4.5426353004348250e+01 -3.2758602092802585e+06 +2.0569557229140541e+14 -3.5681302511310550e+21 
+9.6000000000000014e+00 +4.5426337944283887e+01 -3.2749206766577205e+06 +2.0556910474460797e+14 -3.5635151941840614e+21 
+9.7000000000000011e+00 +4.5426322900696746e+01 -3.2741225922097210e+06 +2.0546432690156853e+14 -3.5597162548655638e+21 
+9.8000000000000007e+00 +4.5426307947021712e+01 -3.2735336651164871e+06 +2.0539055372442772e+14 -3.5570789215317388e+21 
+9.9000000000000004e+00 +4.5426293156693788e+01 -3.2732216048728516e+06 +2.0535710022216756e+14 -3.5559486841358810e+21 
+1.0000000000000000e+01 +4.5426278603150500e+01 -3.2732541223848220e+06 +2.0537328156391566e+14 -3.5566710374361779e+21 
+1.0100000000000001e+01 +4.5426264334563236e+01 -3.2736760069954470e+06 +2.0544515585358381e+14 -3.5594699417181922e+21 
+1.0200000000000001e+01 +4.5426250298062214e+01 -3.2744403762649586e+06 +2.0556575463675328e+14 -3.5640832714688110e+21 
+1.0300000000000001e+01 +4.5426236415511617e+01 -3.2754774261801247e+06 +2.0572485239373522e+14 -3.5701273667540232e+21 
+1.0400000000000000e+01 +4.5426222608778964e+01 -3.2767173548678048e+06 +2.0591222385547962e+14 -3.5772185752504165e+21 
+1.0500000000000000e+01 +4.5426208799728222e+01 -3.2780903580600764e+06 +2.0611764346457225e+14 -3.5849732357237679e+21 
+1.0600000000000001e+01 +4.5426194910225725e+01 -3.2795266332026850e+06 +2.0633088587714259e+14 -3.5930076936692024e+21 
+1.0700000000000001e+01 +4.5426180862136839e+01 -3.2809563769186097e+06 +2.0654172564144612e+14 -3.6009382910995034e+21 
+1.0800000000000001e+01 +4.5426166577327024e+01 -3.2823097861097557e+06 +2.0673993734992741e+14 -3.6083813715701672e+21 
+1.0900000000000000e+01 +4.5426151977664723e+01 -3.2835170594716971e+06 +2.0691529580110969e+14 -3.6149532848490514e+21 
+1.1000000000000000e+01 +4.5426136985012022e+01 -3.2845083915188736e+06 +2.0705757529162219e+14 -3.6202703651850813e+21 
+1.1100000000000001e+01 +4.5426121542083493e+01 -3.2852329874427146e+06 +2.0715940242245328e+14 -3.6240562914390059e+21 
+1.1200000000000001e+01 +4.5426105674976235e+01 -3.2857160766769852e+06 +2.0722481077693928e+14 -3.6264640515272564e+21 
+1.1300000000000001e+01 +4.5426089430634661e+01 -3.2860018957330901e+06 +2.0726068579901534e+14 -3.6277539640364987e+21 
+1.1400000000000000e+01 +4.5426072856001056e+01 -3.2861346799315978e+06 +2.0727391280222616e+14 -3.6281863437643049e+21 
+1.1500000000000000e+01 +4.5426055998022676e+01 -3.2861586677511353e+06 +2.0727137746736797e+14 -3.6280215166120184e+21 
+1.1600000000000001e+01 +4.5426038903641533e+01 -3.2861180942314761e+06 +2.0725996507054828e+14 -3.6275197961575696e+21 
+1.1700000000000001e+01 +4.5426021619802157e+01 -3.2860571959096696e+06 +2.0724656105685778e+14 -3.6269415010004212e+21 
+1.1800000000000001e+01 +4.5426004193449650e+01 -3.2860202100581392e+06 +2.0723805097574628e+14 -3.6265469532359025e+21 
+1.1900000000000000e+01 +4.5425986671528008e+01 -3.2860513728814330e+06 +2.0724132023400475e+14 -3.6265964703117507e+21 
+1.2000000000000000e+01 +4.5425969100979714e+01 -3.2861949197523426e+06 +2.0726325414460338e+14 -3.6273503668644621e+21 
+1.2100000000000001e+01 +4.5425951515551048e+01 -3.2864819032649826e+06 +2.0730869563235631e+14 -3.6289926736548242e+21 
+1.2200000000000001e+01 +4.5425933896184247e+01 -3.2868906327530965e+06 +2.0737431661295309e+14 -3.6314022408043212e+21 
+1.2300000000000001e+01 +4.5425916210621658e+01 -3.2873862322220798e+06 +2.0745474630308184e+14 -3.6343816248585083e+21 
+1.2400000000000000e+01 +4.5425898426608008e+01 -3.2879338272275338e+06 +2.0754461410369503e+14 -3.6377333880317553e+21 
+1.2500000000000000e+01 +4.5425880511884365e+01 -3.2884985412878743e+06 +2.0763854918784575e+14 -3.6412600857823496e+21 
+1.2600000000000001e+01 +4.5425862434195416e+01 -3.2890454996802090e+06 +2.0773118091084969e+14 -3.6447642786884564e+21 
+1.2700000000000001e+01 +4.5425844161283763e+01 -3.2895398268349920e+06 +2.0781713855039884e+14 -3.6480485253541711e+21 
+1.2800000000000001e+01 +4.5425825660892926e+01 -3.2899466476474740e+06 +2.0789105143287631e+14 -3.6509153857564720e+21 
+1.2900000000000000e+01 +4.5425806900764911e+01 -3.2902310859162756e+06 +2.0794754875177800e+14 -3.6531674157671975e+21 
+1.3000000000000000e+01 +4.5425787848643481e+01 -3.2903582666478697e+06 +2.0798125984491653e+14 -3.6546071756859056e+21 
+1.3100000000000001e+01 +4.5425768481873803e+01 -3.2903036971425759e+06 +2.0798830731377316e+14 -3.6550905626748047e+21 
+1.3200000000000001e+01 +4.5425748816207509e+01 -3.2900844144279477e+06 +2.0797078688676347e+14 -3.6546868237473169e+21 
+1.3300000000000001e+01 +4.5425728876996203e+01 -3.2897278370639179e+06 +2.0793228747147756e+14 -3.6535185402613921e+21 
+1.3400000000000000e+01 +4.5425708689594849e+01 -3.2892613854265339e+06 +2.0787639817523388e+14 -3.6517082994560876e+21 
+1.3500000000000000e+01 +4.5425688279356223e+01 -3.2887124787701331e+06 +2.0780670798829950e+14 -3.6493786852585201e+21 
+1.3600000000000001e+01 +4.5425667671632027e+01 -3.2881085355468700e+06 +2.0772680579462128e+14 -3.6466522781034134e+21 
+1.3700000000000001e+01 +4.5425646891780126e+01 -3.2874769781435886e+06 +2.0764028094942059e+14 -3.6436516730110466e+21 
+1.3800000000000001e+01 +4.5425625965149074e+01 -3.2868452231419808e+06 +2.0755072212596269e+14 -3.6404994441677546e+21 
+1.3900000000000000e+01 +4.5425604917093992e+01 -3.2862406911333245e+06 +2.0746171846171550e+14 -3.6373181798054337e+21 
+1.4000000000000000e+01 +4.5425583772968267e+01 -3.2856908015763727e+06 +2.0737685895990762e+14 -3.6342304640422621e+21 
+1.4100000000000001e+01 +4.5425562556225955e+01 -3.2852202423195099e+06 +2.0729950418244062e+14 -3.6313519474065864e+21 
+1.4200000000000001e+01 +4.5425541282723081e+01 -3.2848427728128233e+06 +2.0723210061424375e+14 -3.6287705351065289e+21 
+1.4300000000000001e+01 +4.5425519966422435e+01 -3.2845694244688125e+06 +2.0717686670739194e+14 -3.6265672110294512e+21 
+1.4400000000000000e+01 +4.5425498621280930e+01 -3.2844112249493967e+06 +2.0713602047122441e+14 -3.6248229455316978e+21 
+1.4500000000000000e+01 +4.5425477261258003e+01 -3.2843792037128303e+06 +2.0711178013125219e+14 -3.6236187156172468e+21 
+1.4600000000000001e+01 +4.5425455900311682e+01 -3.2844843891751263e+06 +2.0710636378990556e+14 -3.6230354945542639e+21 
+1.4700000000000001e+01 +4.5425434552403722e+01 -3.2847378120752550e+06 +2.0712198981569447e+14 -3.6231542636072833e+21 
+1.4800000000000001e+01 +4.5425413231489642e+01 -3.2851504994180379e+06 +2.0716087615090106e+14 -3.6240559912394964e+21 
+1.4900000000000000e+01 +4.5425391951531431e+01 -3.2857334820578783e+06 +2.0722524117894147e+14 -3.6258216591975221e+21 
+1.5000000000000000e+01 +4.5425370726487657e+01 -3.2864977886347333e+06 +2.0731730301963434e+14 -3.6285322411168367e+21 
+1.5100000000000001e+01 +4.5425349557175494e+01 -3.2874430029239128e+06 +2.0743750592138906e+14 -3.6322088326458644e+21 
+1.5200000000000001e+01 +4.5425328391860880e+01 -3.2885229363145675e+06 +2.0757919938806116e+14 -3.6366330385987980e+21 
+1.5300000000000001e+01 +4.5425307165662311e+01 -3.2896799510658495e+06 +2.0773395853461550e+14 -3.6415265697442012e+21 
+1.5400000000000000e+01 +4.5425285813704200e+01 -3.2908564135318855e+06 +2.0789335897021912e+14 -3.6466111521508531e+21 
+1.5500000000000000e+01 +4.5425264271109704e+01 -3.2919946888340483e+06 +2.0804897613740778e+14 -3.6516085064090963e+21 
+1.5600000000000001e+01 +4.5425242472999521e+01 -3.2930371409298494e+06 +2.0819238536374050e+14 -3.6562403500001130e+21 
+1.5700000000000001e+01 +4.5425220354498947e+01 -3.2939261362644620e+06 +2.0831516224838612e+14 -3.6602284083327302e+21 
+1.5800000000000001e+01 +4.5425197850726931e+01 -3.2946040377380941e+06 +2.0840888199472938e+14 -3.6632943950880294e+21 
+1.5900000000000000e+01 +4.5425174896807988e+01 -3.2950132115563867e+06 +2.0846512018489294e+14 -3.6651600353363545e+21 
+1.6000000000000000e+01 +4.5425151427864918e+01 -3.2950960226427158e+06 +2.0847545224389016e+14 -3.6655470492680396e+21 
+1.6100000000000001e+01 +4.5425127401633361e+01 -3.2948156316998652e+06 +2.0843450123313781e+14 -3.6642771899816943e+21 
+1.6199999999999999e+01 +4.5425102866310667e+01 -3.2942183873566580e+06 +2.0834908126543697e+14 -3.6615723568060317e+21 
+1.6300000000000001e+01 +4.5425077892707804e+01 -3.2933714342994941e+06 +2.0822905411734044e+14 -3.6577544827625323e+21 
+1.6400000000000002e+01 +4.5425052551635176e+01 -3.2923419168320578e+06 +2.0808428152076778e+14 -3.6531454995110214e+21 
+1.6500000000000000e+01 +4.5425026913902649e+01 -3.2911969787973743e+06 +2.0792462514399206e+14 -3.6480673365986792e+21 
+1.6600000000000001e+01 +4.5425001050320354e+01 -3.2900037645567623e+06 +2.0775994673625034e+14 -3.6428419263988630e+21 
+1.6699999999999999e+01 +4.5424975031701166e+01 -3.2888294196171812e+06 +2.0760010815200891e+14 -3.6377912039877410e+21 
+1.6800000000000001e+01 +4.5424948928853887e+01 -3.2877410875940761e+06 +2.0745497105566825e+14 -3.6332370991917040e+21 
+1.6900000000000002e+01 +4.5424922812590943e+01 -3.2868059138763822e+06 +2.0733439729627916e+14 -3.6295015470669402e+21 
+1.7000000000000000e+01 +4.5424896753721299e+01 -3.2860910418219478e+06 +2.0724824849171959e+14 -3.6269064757500387e+21 
+1.7100000000000001e+01 +4.5424870804825858e+01 -3.2856453573361579e+06 +2.0720358060080397e+14 -3.6256810067041242e+21 
+1.7199999999999999e+01 +4.5424844945564786e+01 -3.2854447106776522e+06 +2.0719622622693034e+14 -3.6256830121725489e+21 
+1.7300000000000001e+01 +4.5424819137360075e+01 -3.2854466881317208e+06 +2.0721921154982928e+14 -3.6266775344729204e+21 
+1.7400000000000002e+01 +4.5424793341644332e+01 -3.2856088827763004e+06 +2.0726556354574556e+14 -3.6284296401686008e+21 
+1.7500000000000000e+01 +4.5424767519841652e+01 -3.2858888821818726e+06 +2.0732830854074325e+14 -3.6307043759497496e+21 
+1.7600000000000001e+01 +4.5424741633379909e+01 -3.2862442764603067e+06 +2.0740047316462231e+14 -3.6332667978398166e+21 
+1.7699999999999999e+01 +4.5424715643686689e+01 -3.2866326554479627e+06 +2.0747508400919991e+14 -3.6358819606177786e+21 
+1.7800000000000001e+01 +4.5424689512190547e+01 -3.2870116095295344e+06 +2.0754516773216253e+14 -3.6383149211161718e+21 
+1.7900000000000002e+01 +4.5424663200316807e+01 -3.2873387273005778e+06 +2.0760375078846000e+14 -3.6403307300674082e+21 
+1.8000000000000000e+01 +4.5424636669493779e+01 -3.2875715989101771e+06 +2.0764385980392559e+14 -3.6416944432734793e+21 
+1.8100000000000001e+01 +4.5424609887968877e+01 -3.2876766252516108e+06 +2.0766006754322556e+14 -3.6422226995279697e+21 
+1.8199999999999999e+01 +4.5424582851281365e+01 -3.2876554582901006e+06 +2.0765313221833128e+14 -3.6419384960698040e+21 
+1.8300000000000001e+01 +4.5424555561788090e+01 -3.2875185596920322e+06 +2.0762535805969647e+14 -3.6409164095324517e+21 
+1.8400000000000002e+01 +4.5424528021846129e+01 -3.2872763911758191e+06 +2.0757904929734944e+14 -3.6392310164360208e+21 
+1.8500000000000000e+01 +4.5424500233813646e+01 -3.2869394152152566e+06 +2.0751651025023984e+14 -3.6369568959804368e+21 
+1.8600000000000001e+01 +4.5424472200049472e+01 -3.2865180945802326e+06 +2.0744004527455031e+14 -3.6341686286038183e+21 
+1.8699999999999999e+01 +4.5424443922911848e+01 -3.2860228918042732e+06 +2.0735195869849744e+14 -3.6309407938507749e+21 
+1.8800000000000001e+01 +4.5424415404758115e+01 -3.2854642687573479e+06 +2.0725455476822194e+14 -3.6273479686844590e+21 
+1.8900000000000002e+01 +4.5424386647947557e+01 -3.2848526885569631e+06 +2.0715013788045816e+14 -3.6234647347573188e+21 
+1.9000000000000000e+01 +4.5424357654836527e+01 -3.2841986125435526e+06 +2.0704101222264134e+14 -3.6193656672941674e+21 
+1.9100000000000001e+01 +4.5424328431268499e+01 -3.2835138540295563e+06 +2.0692954805882841e+14 -3.6151318721757740e+21 
+1.9200000000000003e+01 +4.5424298997021637e+01 -3.2828156263880180e+06 +2.0681837905539234e+14 -3.6108705503729859e+21 
+1.9300000000000001e+01 +4.5424269375357007e+01 -3.2821224922210975e+06 +2.0671020462900512e+14 -3.6066954234788818e+21 
+1.9400000000000002e+01 +4.5424239589540797e+01 -3.2814530175391021e+06 +2.0660772459911872e+14 -3.6027202253762100e+21 
+1.9500000000000000e+01 +4.5424209662832176e+01 -3.2808257638903535e+06 +2.0651363826444256e+14 -3.5990586741563641e+21 
+1.9600000000000001e+01 +4.5424179618496346e+01 -3.2802592964508305e+06 +2.0643064534052456e+14 -3.5958245004558619e+21 
+1.9700000000000003e+01 +4.5424149479794131e+01 -3.2797721779713477e+06 +2.0636144527092800e+14 -3.5931314268183782e+21 
+1.9800000000000001e+01 +4.5424119269988793e+01 -3.2793829724335549e+06 +2.0630873763459509e+14 -3.5910931797928135e+21 
+1.9900000000000002e+01 +4.5424089012343742e+01 -3.2791102440010528e+06 +2.0627522202977828e+14 -3.5898234864503336e+21 
+2.0000000000000000e+01 +4.5424058730120699e+01 -3.2789725559077850e+06 +2.0626359795733950e+14 -3.5894360711160849e+21 
+2.0100000000000001e+01 +4.5424028438912529e+01 -3.2789808337052176e+06 +2.0627535439576716e+14 -3.5899946383173411e+21 
+2.0200000000000003e+01 +4.5423998123631165e+01 -3.2791154492985834e+06 +2.0630713793240453e+14 -3.5913628049996477e+21 
+2.0300000000000001e+01 +4.5423967761519940e+01 -3.2793491373037472e+06 +2.0635438469549097e+14 -3.5933541705676216e+21 
+2.0400000000000002e+01 +4.5423937329818663e+01 -3.2796546300777765e+06 +2.0641253054135903e+14 -3.5957823259870358e+21 
+2.0500000000000000e+01 +4.5423906805771857e+01 -3.2800046629575575e+06 +2.0647701167919850e+14 -3.5984608730578991e+21 
+2.0600000000000001e+01 +4.5423876166620218e+01 -3.2803719687483795e+06 +2.0654326401725628e+14 -3.6012034043342372e+21 
+2.0700000000000003e+01 +4.5423845389605937e+01 -3.2807292815407808e+06 +2.0660672362854288e+14 -3.6038235176418337e+21 
+2.0800000000000001e+01 +4.5423814451970522e+01 -3.2810493344556219e+06 +2.0666282644568853e+14 -3.6061348060481171e+21 
