# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
Q20-053   +4.999590e+01   +8.097340e-07 -5.908168e-02 -1.300497e-03 -9.072500e-02 +3.922398e-01 +2.300577e+03 -1.166275e+03 +2.438658e+05 +2.386484e+07 -2.305305e+11 +1.039190e+11 -7.979422e+12 -4.589972e+14 +4.657700e+18 -7.313082e+17   +2.337326e-07 -2.056425e-05 -1.021216e-03 +1.575320e-02 +2.064287e+00 -1.452594e+02 +1.769220e+03 +2.091736e+05 -1.832465e+06 +3.464098e+09 -4.609312e+10 -1.078700e+13 -3.697967e+14 -5.194902e+16 +2.506588e+18   
Q20-055   +4.999515e+01   +5.620733e-07 -5.907831e-02 -1.281255e-03 -2.898995e-02 -7.075920e-01 +2.309184e+03 +1.189902e+03 -5.670636e+04 +3.475941e+07 -2.313368e+11 +6.321539e+09 +4.951910e+12 -1.081673e+15 +4.687413e+18 -2.285402e+17   +1.244472e-07 -1.419540e-05 +1.702601e-04 -2.631779e-03 +1.968148e-01 -1.484978e+02 -2.935323e+03 +1.008934e+05 +6.270768e+06 +4.177137e+09 +8.400317e+10 -4.494788e+12 -2.391732e+14 -4.389410e+16 -1.107335e+18   
Q20-057   +4.999525e+01   +6.578283e-07 -5.903679e-02 -1.103557e-03 -6.243351e-02 -9.453440e-01 +2.303157e+03 -6.218383e+02 +5.013732e+04 +2.733868e+07 -2.301371e+11 -4.821712e+09 -5.072792e+11 -7.533824e+14 +4.632852e+18 +1.097096e+18   +4.092303e-07 -1.024705e-05 -1.867260e-04 +6.823348e-03 +1.141206e+00 -8.681421e+01 -1.677102e+03 +1.624652e+05 +6.009671e+06 +9.957716e+07 +2.032083e+10 -1.182677e+13 -3.913510e+14 +9.865845e+16 +1.643778e+18   
Q20-061   +4.999415e+01   +4.946561e-07 -5.914666e-02 -1.781420e-04 -5.834765e-02 +4.720008e-01 +2.313167e+03 -2.401781e+03 -6.190356e+04 +1.236357e+07 -2.315965e+11 +3.223643e+10 +5.325821e+12 -3.448055e+14 +4.713583e+18 +1.529136e+18   +3.622250e-07 +1.578802e-05 -1.334031e-03 -3.922463e-04 +4.963969e-01 -3.035721e+02 +1.495193e+03 +5.258289e+04 +5.003181e+06 +8.866605e+09 -7.721469e+10 -1.026783e+13 -3.837921e+14 -1.675611e+17 +3.361633e+18   
Q20-063   +4.999455e+01   +1.670146e-07 -5.908618e-02 -4.623126e-04 -5.908242e-02 +3.727992e-01 +2.254074e+03 -1.613630e+03 -5.260635e+04 -2.406040e+06 -2.285103e+11 +1.229291e+11 +1.631216e+12 -8.069044e+13 +4.618329e+18 -2.508129e+18   +2.850381e-07 -1.013883e-05 -9.987809e-04 +7.649578e-03 +1.216814e+00 -1.946596e+02 +3.770565e+02 +1.538579e+05 +1.622328e+07 +2.411297e+09 +2.715298e+10 -1.590759e+13 -1.123916e+15 +8.284729e+16 -1.565058e+18   
Q20-065   +4.999465e+01   +6.570639e-07 -5.910124e-02 -9.385246e-04 -4.952408e-02 -7.988513e-01 +2.306747e+03 -6.067679e+02 +1.996904e+04 +1.114416e+07 -2.290885e+11 -4.409536e+10 -1.330355e+12 -3.028550e+14 +4.612658e+18 +1.745899e+18   +4.817359e-07 -1.817747e-05 -1.104367e-03 +1.206532e-02 +6.944361e-01 -1.636329e+02 +1.885391e+03 -9.690951e+03 +2.332444e+07 +2.472539e+09 -1.382042e+10 -1.143063e+12 -7.922228e+14 +4.684087e+16 -4.230521e+17   
Q20-066   +4.999315e+01   +9.050852e-07 -5.909376e-02 -3.214160e-04 -1.548823e-02 +2.937862e-01 +2.283981e+03 +3.964251e+02 -1.151973e+05 +2.284825e+07 -2.305636e+11 +1.571261e+10 -6.473079e+11 -4.644942e+14 +4.682526e+18 -3.757355e+18   +2.186602e-07 -1.241554e-05 +5.551689e-04 +1.796778e-02 -1.795873e-01 -2.088666e+02 -4.183891e+03 +2.325685e+05 -2.157366e+06 +4.567078e+09 +8.472915e+10 -7.123304e+12 -2.860938e+14 -3.938470e+16 -2.573267e+18   
Q20-068   +4.999480e+01   +6.823428e-07 -5.911539e-02 -9.373275e-04 -4.404268e-02 +6.603909e-01 +2.324810e+03 -4.247404e+02 +3.438256e+04 +2.162039e+07 -2.302121e+11 +6.307758e+10 -1.444079e+12 -4.830530e+14 +4.602713e+18 -1.400920e+17   +3.057194e-07 -1.880726e-05 -4.358149e-04 +5.294385e-03 +6.858455e-02 -2.333645e+02 +1.362417e+03 +2.392179e+05 +1.107085e+07 +6.343292e+09 -4.576712e+10 -1.262397e+13 -2.178029e+14 -6.520432e+16 +4.176458e+18   
Q20-069   +4.999405e+01   -1.817870e-07 -5.908467e-02 -8.779927e-04 -1.072686e-01 -1.760960e-01 +2.291175e+03 +6.120822e+03 +3.878624e+05 -8.753128e+06 -2.310471e+11 -1.336054e+11 -1.824699e+13 -4.725402e+14 +4.687404e+18 +4.267656e+18   +4.969533e-07 +2.109357e-05 -9.322287e-04 +1.542678e-02 +3.347842e-01 -1.914701e+02 -9.020927e+02 +7.481008e+04 +8.113762e+06 +3.722769e+09 +5.182381e+10 -3.999552e+12 -5.442348e+14 -4.154916e+16 -1.515464e+18   
Q20-071   +4.999415e+01   +7.658646e-07 -5.911550e-02 +2.153344e-04 -8.599722e-02 +3.392427e-01 +2.322310e+03 -1.698177e+03 +2.060587e+05 +2.390904e+07 -2.310470e+11 +5.003829e+10 -4.990088e+12 -1.083674e+15 +4.666742e+18 +7.390809e+17   +4.336773e-07 +5.883376e-06 +7.166999e-04 +8.645001e-03 -1.901679e+00 -1.811224e+02 -2.810659e+03 +1.378919e+05 +1.533321e+07 +3.978291e+09 +1.751158e+11 -1.067727e+13 -2.718242e+14 -4.550538e+16 -4.535743e+18   
Q20-073   +4.999430e+01   +9.995151e-07 -5.912966e-02 -3.574818e-04 -8.180837e-02 +4.066316e-01 +2.324705e+03 -6.619729e+02 +2.537665e+05 +2.496161e+07 -2.339405e+11 -3.659723e+09 -4.751422e+12 -4.926148e+14 +4.807226e+18 +4.917969e+18   +3.394159e-07 +2.676633e-05 -1.604809e-05 +1.385419e-02 -6.654401e-01 -1.851080e+02 +2.887673e+03 +2.472672e+04 +2.279396e+07 +5.341677e+09 -1.503139e+10 -5.101308e+12 -7.448769e+14 -1.398512e+17 +2.536137e+18   
Q20-074   +4.999430e+01   +6.155874e-07 -5.912212e-02 -1.227164e-03 -6.775772e-02 -2.076955e-01 +2.291707e+03 -7.122404e+02 +2.830775e+05 +2.817605e+07 -2.322719e+11 +1.125354e+10 -3.601101e+12 -3.662592e+14 +4.710079e+18 +1.696619e+17   +3.420276e-07 +2.815353e-06 -8.970759e-05 +1.496080e-02 -4.014098e-02 -1.980206e+02 +4.315510e+03 -1.899305e+04 +2.018542e+07 +4.882229e+09 -8.158526e+10 -1.491342e+12 -2.996210e+14 -7.504237e+16 +4.616378e+18   
Q20-076   +4.999410e+01   +7.792586e-07 -5.910331e-02 -9.929248e-04 -3.621981e-02 -1.738308e-01 +2.211551e+03 -7.804485e+02 -5.210665e+04 +2.164811e+07 -2.326062e+11 +3.510548e+10 -8.495226e+12 -2.289894e+14 +4.721289e+18 +2.367249e+18   -1.385885e-07 +2.059357e-05 -2.229379e-04 +3.283019e-02 +1.140674e-03 -2.607720e+02 -1.237531e+03 +4.329791e+05 -1.227605e+07 +8.273594e+09 -8.240418e+10 -1.105329e+13 -2.552511e+13 -1.919936e+17 +3.844378e+18   
Q20-077   +4.999435e+01   +2.001390e-07 -5.910316e-02 -8.121848e-04 -5.521710e-02 -1.292750e+00 +2.271427e+03 -1.223173e+03 +8.567898e+04 +9.087867e+06 -2.320180e+11 +4.079845e+10 -7.495109e+10 -1.607059e+14 +4.755981e+18 -1.467399e+18   +2.331285e-07 -1.218731e-05 -5.507550e-04 +2.002640e-02 +1.097690e+00 -1.737989e+02 -8.046419e+02 -7.698254e+03 -8.876317e+06 +2.591707e+09 +2.012223e+10 -3.844434e+12 +4.013388e+14 +1.022603e+15 -9.246847e+17   
Q20-078   +4.999440e+01   +6.135159e-07 -5.908898e-02 -1.049300e-03 -7.775545e-02 +5.075088e-01 +2.286462e+03 -1.014145e+02 -2.972555e+04 +2.565307e+07 -2.297675e+11 +1.487508e+10 +2.841440e+12 -6.804046e+14 +4.655181e+18 +4.914468e+17   +5.566659e-07 -1.097375e-05 -9.712368e-04 +2.355574e-02 +1.238460e-01 -2.263822e+02 +4.144524e+03 -9.007575e+04 +1.635920e+07 +5.354236e+09 -5.439451e+10 -5.784958e+12 +9.635763e+12 -1.271986e+17 -2.940837e+17   
Q20-080   +4.999425e+01   +5.214814e-07 -5.907649e-02 -1.090184e-03 -8.255257e-02 -6.688765e-01 +2.312654e+03 +2.369000e+03 +2.290891e+05 +1.521504e+07 -2.327162e+11 +2.352273e+10 -6.953870e+12 -1.010780e+15 +4.717270e+18 +9.484207e+16   +5.379711e-08 +9.505365e-06 -7.545560e-04 +5.948790e-03 +1.185319e+00 -1.774936e+02 -2.064625e+01 +1.551660e+05 -8.115521e+06 +4.951443e+09 +1.143147e+09 -9.274581e+12 +3.085459e+14 -8.027647e+16 +1.398305e+18   
Q20-081   +4.999420e+01   +5.798735e-07 -5.910474e-02 -5.967942e-04 -5.681719e-02 -4.630495e-01 +2.230275e+03 -4.943945e+02 +2.237292e+05 +4.261812e+07 -2.316121e+11 -8.428862e+10 -6.348568e+12 -1.170234e+15 +4.731059e+18 +9.221612e+18   +3.801411e-07 +5.140150e-06 -1.716435e-03 +1.802602e-02 +1.533706e+00 -2.553444e+02 +9.424631e+02 -6.164077e+03 -2.209780e+07 +8.997592e+09 -5.555910e+10 -1.619544e+12 +1.108691e+15 -2.660349e+17 +2.555014e+18   
Q20-082   +4.999430e+01   +2.957187e-07 -5.911650e-02 -1.000765e-04 -6.613968e-02 +6.835957e-01 +2.195280e+03 -3.369846e+03 +2.991471e+05 -1.289819e+06 -2.323831e+11 +1.428602e+11 -1.452134e+13 +1.809089e+14 +4.767429e+18 -2.228010e+18   -2.133839e-08 +4.517907e-06 -1.063757e-03 +2.008609e-02 +1.268868e+00 -1.818943e+02 +4.252687e+03 +1.249324e+05 -2.072864e+07 +4.942609e+09 -1.472028e+11 -1.169259e+13 +7.772972e+14 -9.406930e+16 +5.082301e+18   
Q20-083   +4.999270e+01   +2.313422e-07 -5.906674e-02 -6.478652e-04 -5.968679e-02 -2.674763e-01 +2.227847e+03 -1.414320e+03 +2.834316e+04 +1.921403e+07 -2.302762e+11 -1.591053e+10 +9.408266e+11 -3.004737e+14 +4.733051e+18 +1.953168e+18   +3.906730e-07 -2.212569e-05 -1.245661e-03 +1.969165e-02 +1.156596e+00 -1.563863e+02 +3.347871e+03 -6.180306e+04 -1.086764e+07 +2.515833e+09 -1.481433e+11 -2.486525e+12 +6.534688e+14 -1.447100e+15 +4.468858e+18   
