# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
Q20-021   +1.995300e+00   +6.079231e-06 -7.480594e-02 +9.797715e-03 -5.081341e-03 +3.194297e+00 +1.154285e+03 -2.679370e+04 -3.554679e+05 +6.330121e+07 -2.835200e+11 +1.382283e+10 -3.752006e+11 -1.122496e+15 +5.910109e+18 -2.689050e+18   -4.212484e-07 +2.859649e-06 +6.783441e-03 +5.423766e-02 -3.198926e+00 -9.635814e+01 -2.396788e+04 +2.026824e+05 +5.348233e+07 +7.768972e+09 +2.125448e+11 -5.078930e+13 -1.956479e+14 -9.575177e+16 -1.857134e+18   
Q20-022   +1.995050e+00   +8.077868e-06 -7.490038e-02 +1.853208e-02 -4.213842e-02 +8.207890e+00 +1.159815e+03 -5.968392e+04 -6.078695e+05 +1.263369e+08 -2.792172e+11 +1.475970e+11 +1.281183e+13 +1.345063e+15 +5.942072e+18 -8.415799e+18   -2.290999e-06 -9.006130e-06 +1.146310e-02 +4.261649e-02 -6.256239e+00 -2.950635e+02 -4.631237e+04 -2.900434e+05 -5.511250e+07 +3.028511e+09 -1.691299e+11 -9.069266e+13 -9.151009e+15 -2.651792e+16 +1.706553e+19   
Q20-023   +1.994800e+00   +7.935728e-07 -7.442009e-02 -8.332424e-03 -2.039633e-02 -5.933693e+00 +1.438316e+03 +1.587770e+04 -2.813167e+05 +2.444430e+07 -2.875382e+11 +1.661741e+11 +3.942775e+13 -3.804537e+15 +6.319922e+18 +1.103754e+19   +1.408831e-06 -7.832484e-06 +8.336525e-04 -8.939072e-03 +5.715886e+00 -2.685462e+02 -1.887609e+04 +1.105228e+06 -6.062287e+07 +1.097074e+10 +4.999338e+11 +8.203193e+12 -5.039357e+15 -1.222289e+16 +9.900075e+18   
Q20-026   +1.995000e+00   +5.887143e-06 -7.445890e-02 +9.016952e-03 -1.662984e-02 +6.662015e+00 +1.268624e+03 -2.601317e+04 +6.383113e+05 +5.787875e+07 -2.847017e+11 -8.017609e+10 +3.771279e+13 -2.693595e+15 +5.978687e+18 -2.709684e+19   +3.221184e-06 -5.955028e-06 -6.028526e-03 -6.545634e-02 -2.171656e+00 -3.208399e+02 -1.207188e+04 +5.227509e+05 +7.033584e+07 -4.413645e+09 -8.179153e+11 +5.778727e+12 -1.497242e+15 -3.342239e+17 -1.302048e+19   
Q20-027   +1.995650e+00   +7.344840e-06 -7.441871e-02 +1.446855e-02 -2.699109e-02 +5.305550e+00 +1.059806e+03 -4.802604e+04 -8.420064e+03 +5.757823e+07 -2.772218e+11 +8.789207e+10 -4.547551e+12 +6.853111e+14 +6.306351e+18 +8.252970e+17   +3.440443e-06 -2.514191e-05 -7.253582e-03 -2.983541e-02 +6.682384e+00 -1.133084e+02 +1.289313e+04 +7.958525e+05 +5.072673e+07 +6.581560e+09 +1.949733e+11 -9.098043e+12 -1.001820e+15 -3.822672e+17 -6.501305e+18   
Q20-028   +1.996150e+00   +1.344038e-06 -7.502537e-02 -5.160198e-03 -8.212214e-02 +2.169255e+00 +1.751538e+03 -9.257225e+03 -6.784946e+05 +4.811348e+06 -2.958770e+11 +3.914119e+11 -5.927405e+13 -1.471772e+16 +6.043178e+18 -6.871097e+19   +2.963727e-06 -2.781934e-05 -6.669524e-03 +8.297357e-02 +3.849591e+00 -3.826072e+01 -8.090214e+04 +4.157684e+06 +4.446792e+07 +1.186893e+10 -3.539096e+12 +5.989139e+13 +9.468311e+15 +7.286216e+16 -3.578591e+19   
Q20-033   +1.994750e+00   +6.224580e-06 -7.478626e-02 +1.016146e-02 -4.678608e-02 +2.143482e+00 +1.105874e+03 -4.044790e+04 +1.372063e+04 -1.119003e+08 -2.848549e+11 +6.043299e+11 -3.847865e+13 -7.986495e+15 +6.415516e+18 +1.140536e+19   +2.649741e-06 -1.664503e-05 -5.510756e-03 +4.810398e-03 +5.458950e+00 -1.928585e+02 +1.018982e+04 -4.235096e+04 +9.359534e+07 +1.920580e+09 +3.203373e+11 -2.917487e+13 -5.423933e+15 +2.095767e+17 +8.100058e+18   
Q20-034   +1.994900e+00   -1.683625e-06 -7.510587e-02 -1.543786e-02 -9.716547e-02 -8.618362e+00 +1.098138e+03 +2.583456e+04 +1.585771e+05 -3.268819e+07 -2.783363e+11 -5.764595e+11 -6.196646e+12 +9.611309e+14 +6.029901e+18 -7.351105e+18   -1.126693e-05 -2.994250e-05 +4.081597e-02 +3.102621e-02 -1.974511e+01 -2.787706e+02 -1.263179e+05 +2.516160e+05 +1.463623e+07 -1.015977e+09 +6.124212e+11 +1.773917e+13 -2.550860e+15 -6.010391e+16 -1.638276e+19   
Q20-035   +1.995000e+00   +9.458085e-06 -7.522777e-02 +1.965963e-02 +1.660826e-02 +9.965068e+00 +1.359500e+03 -5.240371e+04 -1.172173e+06 +3.987020e+07 -2.848285e+11 +2.891232e+11 -7.739163e+12 -4.581147e+15 +6.212175e+18 +1.755189e+19   +8.929449e-06 -1.885449e-05 -2.644512e-02 +8.175198e-02 +1.612957e+01 -2.096164e+02 +5.800301e+04 +1.530695e+05 +7.030792e+07 +3.674564e+09 -3.033649e+11 -3.213236e+13 -2.206198e+15 +6.884947e+16 +3.394439e+18   
Q20-036   +1.995550e+00   +4.094387e-06 -7.450272e-02 +3.246705e-03 -3.383061e-02 -8.449806e-01 +1.040242e+03 -1.466711e+04 +9.536008e+05 -2.223924e+07 -2.784181e+11 -3.152012e+11 +2.783548e+13 -7.177264e+15 +6.593776e+18 -2.657040e+18   -3.629586e-08 -3.891188e-05 +5.338142e-03 +8.364696e-02 +7.192914e-01 +1.534283e+01 -2.400380e+04 +8.782832e+05 +2.029839e+07 +8.027747e+09 +2.091958e+11 +3.645667e+13 -1.344100e+15 -4.561603e+16 +5.721195e+17   
Q20-038   +1.994550e+00   +3.663993e-06 -7.411321e-02 +8.968880e-04 -1.656169e-01 -1.634788e+00 +1.287409e+03 -5.209030e+03 -1.058213e+06 +3.428983e+06 -2.824588e+11 -1.037966e+11 +1.435291e+13 -3.089544e+15 +5.893440e+18 -2.509976e+19   +6.705728e-06 -2.769683e-05 -1.814518e-02 +4.779643e-02 +1.124977e+01 -1.318537e+02 +6.057757e+04 +6.045213e+05 -7.453862e+05 -3.147987e+08 +2.735974e+10 -1.427114e+13 -3.974394e+15 -6.960262e+16 +6.815011e+18   
Q20-039   +1.994950e+00   +3.086897e-06 -7.464438e-02 -2.996085e-03 -3.493505e-02 -1.535342e+00 +9.547132e+02 +6.193413e+03 -5.530414e+05 -2.244954e+07 -2.860516e+11 -1.137610e+11 +2.383706e+13 -4.633817e+15 +5.926570e+18 +2.042542e+19   +1.777204e-06 -7.279105e-06 -2.271248e-03 +4.906880e-02 +2.669682e+00 -8.917086e+01 -4.472451e+03 -2.505986e+04 +1.324939e+07 -3.052178e+09 +3.237515e+11 -2.723568e+13 +1.269567e+15 -1.860471e+17 -1.228697e+18   
Q20-041   +1.995650e+00   +2.187255e-06 -7.482194e-02 -4.945748e-03 -1.614840e-02 -4.583778e+00 +1.134388e+03 +7.666134e+03 -8.279964e+04 +1.269517e+08 -2.770429e+11 +4.339900e+10 -1.088588e+14 +7.076401e+15 +7.076111e+18 -3.325546e+19   -1.706239e-07 +7.551324e-06 +5.386180e-03 +1.849491e-02 -1.878856e+00 -3.190085e+02 -1.661184e+04 +1.053007e+04 +8.079924e+07 +8.155208e+09 -2.048698e+11 -3.158040e+13 -8.318027e+15 +4.221528e+17 +3.008592e+19   
Q20-044   +1.994850e+00   +6.412953e-06 -7.493987e-02 +9.595027e-03 -3.441163e-02 +3.263306e+00 +1.205124e+03 -3.733580e+04 +1.093411e+06 +9.854681e+07 -2.843826e+11 -8.908174e+11 +6.602100e+13 +5.104770e+14 +5.970068e+18 -1.767311e+19   -3.923409e-06 -1.795991e-05 +1.690041e-02 -9.225039e-03 -4.359632e+00 -4.163410e+02 -3.846410e+04 -1.627026e+06 +1.387591e+07 +1.148573e+09 +4.885690e+11 -5.002385e+13 +1.122895e+15 -5.952097e+15 +2.384327e+19   
Q20-045   +1.995300e+00   +2.953157e-06 -7.536496e-02 -2.878376e-03 -2.047372e-02 -1.899366e+00 +1.104968e+03 +1.333626e+01 -1.647016e+06 +1.020117e+08 -2.858397e+11 +1.200425e+11 -5.313933e+13 -4.619240e+15 +6.186604e+18 +2.349478e+18   -1.204409e-06 +6.389691e-06 +8.125194e-03 +1.189562e-01 -2.910204e+00 -1.799072e+02 -1.815205e+04 +9.351406e+04 +4.395327e+07 +6.440726e+09 -1.424200e+11 -1.978106e+13 -3.927766e+14 -2.622819e+17 -4.297059e+18   
Q20-048   +1.995000e+00   -1.400687e-06 -7.636095e-02 -1.401102e-02 +1.482463e-02 -8.228386e+00 +1.199196e+03 +3.581882e+04 -4.373656e+05 +7.348376e+06 -2.837409e+11 -4.803334e+11 -9.288602e+12 -1.830074e+15 +6.056581e+18 +3.742937e+18   +5.368536e-06 +5.734160e-06 -1.261897e-02 -7.712075e-03 +6.097178e+00 -2.592829e+02 +2.520664e+04 +2.454475e+05 +2.998436e+07 -5.724922e+09 +8.015273e+10 -1.196711e+13 -1.479774e+15 +2.507466e+17 -2.483931e+18   
Q20-049   +1.995650e+00   +4.063214e-07 -7.566948e-02 -1.047032e-02 -6.460557e-02 -5.979966e+00 +1.163948e+03 +2.323734e+04 -1.076577e+05 +2.569317e+07 -2.812024e+11 -1.316134e+11 +3.584648e+13 +1.462750e+15 +5.803643e+18 +1.791617e+17   -3.421594e-06 -8.277193e-06 +1.609819e-02 +8.031574e-03 -8.132162e+00 -2.030784e+02 -5.351254e+04 +7.463648e+04 +1.574933e+07 +2.094314e+09 +3.202029e+11 -2.442053e+13 -2.351915e+15 -7.482945e+16 -2.526302e+19   
Q20-051   +1.994900e+00   +4.600816e-06 -7.605419e-02 +4.767410e-03 +1.709899e-02 +6.730809e-01 +1.382733e+03 -2.361835e+04 -1.014787e+06 +2.090937e+07 -2.835760e+11 -2.242127e+11 -3.566719e+13 -2.402668e+15 +5.869968e+18 -2.179234e+18   +1.001723e-06 -1.963424e-05 +3.397951e-03 +4.360588e-02 -1.697194e+00 -7.413459e+01 -1.959831e+04 +3.931805e+05 +9.894506e+07 +4.137563e+09 -1.198819e+11 -4.702339e+12 -1.821666e+15 +1.939443e+17 +1.819274e+19   
Q20-053   +1.995500e+00   +7.097364e-06 -7.564039e-02 +1.215898e-02 -1.344888e-01 +7.565106e+00 +1.117919e+03 -4.089534e+04 +7.389947e+05 +9.330163e+07 -2.841262e+11 +5.639564e+10 -1.731615e+13 -2.435349e+14 +6.053756e+18 +2.347278e+17   +1.377764e-06 -2.203911e-05 -3.461307e-03 +4.290144e-03 +6.692378e+00 -2.022851e+02 +1.558944e+04 +1.003692e+06 -4.103422e+07 +4.751725e+09 -3.793950e+10 -4.594071e+13 -4.195499e+14 +3.723700e+16 -3.873031e+18   
Q20-055   +1.995650e+00   +3.972557e-06 -7.564292e-02 +3.244337e-03 +2.222898e-03 +3.223900e+00 +1.214339e+03 -1.073048e+04 -3.328284e+05 +6.396402e+07 -2.859547e+11 -3.089220e+11 +1.817548e+13 -6.264340e+14 +5.916699e+18 -5.755358e+18   -5.027445e-07 -1.310355e-05 +6.311102e-03 +2.040149e-02 -3.254618e+00 -2.740661e+02 -2.044179e+04 -6.835101e+04 +3.837568e+07 +1.401635e+09 +1.270410e+11 -3.185308e+13 +2.947542e+15 -1.220490e+17 -1.226658e+19   
Q20-057   +1.994950e+00   -1.509348e-07 -7.613243e-02 -1.232535e-02 -7.054758e-02 -7.876814e+00 +1.126664e+03 +3.609077e+04 -8.679330e+05 +9.962666e+07 -2.894727e+11 -1.927202e+10 +1.246529e+13 +1.321196e+15 +6.037876e+18 +2.625424e+19   +5.226627e-06 -8.983453e-06 -1.171865e-02 +6.914193e-03 +1.062218e+01 -1.755286e+02 +1.708337e+04 -5.322504e+05 +1.144350e+07 -1.188201e+10 -3.456510e+10 -4.697438e+13 -2.880862e+15 -8.670292e+16 +1.092183e+19   
Q20-061   +1.995200e+00   +5.510320e-06 -7.642397e-02 +8.968910e-03 -2.897223e-03 +2.480025e+00 +1.438197e+03 -3.535598e+04 +7.378368e+05 +3.653213e+07 -2.842213e+11 +4.019454e+11 +4.758755e+13 -1.134901e+15 +6.351895e+18 +1.543136e+19   +3.143246e-06 +2.686777e-05 -5.881686e-03 +2.129464e-02 +3.261587e+00 -3.720579e+02 +8.554305e+03 +1.644428e+06 -7.075591e+07 +1.096912e+10 -3.017259e+11 +2.984098e+13 -3.065800e+15 +6.241069e+16 -1.828225e+19   
Q20-063   +1.995350e+00   +5.297822e-06 -7.721327e-02 +1.024758e-02 -1.001179e-01 +7.949899e+00 +1.469104e+03 -3.692923e+04 -6.601413e+05 +6.690911e+07 -2.879053e+11 +3.968768e+11 -2.548072e+13 -1.426870e+15 +6.223735e+18 +1.867264e+18   +4.924210e-06 -2.660520e-05 -1.035364e-02 -5.979442e-02 +7.852687e+00 -1.464992e+02 +6.991641e+03 +2.324579e+05 +4.340392e+07 -1.854107e+09 -5.813847e+10 -2.245153e+13 -8.268454e+14 +1.085622e+17 +6.240113e+18   
Q20-065   +1.994950e+00   +3.279914e-06 -7.600055e-02 -1.042232e-03 -3.631827e-02 -5.218562e+00 +1.299781e+03 -4.532732e+03 -1.161046e+04 +3.106844e+07 -2.815561e+11 +2.476709e+11 +1.186353e+13 +8.973368e+14 +5.876759e+18 +1.423462e+19   +5.443370e-06 -2.101847e-05 -1.321166e-02 +4.884194e-02 +1.158373e+01 -2.178294e+02 +1.836287e+04 -4.716227e+05 +7.258478e+07 -1.353036e+09 -3.439192e+11 -2.649488e+13 -1.013668e+15 +5.035951e+16 -3.392090e+18   
Q20-066   +1.993450e+00   -5.887707e-08 -7.540465e-02 -1.171488e-02 +9.050159e-02 -7.729469e+00 +1.285204e+03 +3.815584e+04 +5.354636e+05 +8.085339e+07 -2.789003e+11 -7.155590e+10 +3.726507e+13 -5.515268e+15 +6.277248e+18 -9.175751e+17   +7.139662e-06 -2.509529e-06 -2.042016e-02 -1.153522e-02 +1.275877e+01 -1.323109e+02 +4.384084e+04 -1.034691e+06 +6.974441e+07 +9.794958e+09 -1.980289e+11 -7.054157e+13 +9.850897e+14 +5.378856e+17 -3.147817e+19   
Q20-068   +1.995300e+00   +7.513141e-08 -7.798496e-02 -1.182476e-02 -4.251784e-02 -4.407334e+00 +1.723950e+03 +3.786287e+04 -1.909019e+06 +2.083421e+07 -3.057039e+11 -4.643214e+11 +8.372716e+12 -4.499224e+15 +5.703258e+18 +1.507165e+19   -1.582832e-06 -1.034542e-05 +9.063093e-03 +1.784992e-02 -4.808113e+00 -5.020528e+02 -3.101908e+04 -3.315922e+05 +6.787085e+07 -3.223877e+09 +2.222570e+11 +4.289843e+13 -3.241926e+15 -7.502576e+16 +7.204601e+18   
Q20-069   +1.994600e+00   -4.002159e-07 -7.632498e-02 -8.248742e-03 -1.642098e-01 -4.355712e+00 +1.452582e+03 +3.142386e+04 +9.466495e+05 +1.899473e+07 -2.850252e+11 -8.152341e+11 +7.206818e+13 -5.956262e+14 +6.344054e+18 -1.050992e+19   +2.020165e-06 +4.386413e-05 -3.817158e-03 +6.562920e-02 +3.474768e+00 -2.740678e+01 +1.763319e+04 -4.009846e+04 -3.467435e+07 +9.419402e+09 +3.454708e+11 -2.614066e+13 -1.116081e+16 +1.918645e+17 -4.068567e+19   
Q20-071   +1.994850e+00   +1.130099e-07 -7.646264e-02 -1.121035e-02 -8.620728e-02 -6.823501e+00 +1.629016e+03 +3.056489e+04 -5.697646e+05 +1.893055e+06 -2.845985e+11 -2.072591e+11 -1.091858e+13 -1.316828e+15 +6.247487e+18 +9.689500e+18   +1.598897e-06 +1.931267e-05 +5.645592e-04 +7.569326e-03 -6.906745e-01 -2.598504e+02 -1.112988e+04 -4.426838e+05 +1.986200e+07 +3.704981e+08 +1.003519e+11 -5.953806e+12 -7.959270e+14 +1.296451e+16 +9.995614e+18   
Q20-073   +1.995100e+00   +3.817694e-06 -7.607378e-02 +2.599082e-04 -9.679600e-02 +4.512355e-01 +1.517475e+03 -1.510318e+04 -3.187001e+05 +6.447602e+07 -2.819427e+11 +5.165691e+11 +7.673034e+13 -1.802373e+14 +6.358107e+18 +2.707411e+19   +2.808007e-06 +4.809475e-05 -4.683319e-03 +8.327698e-02 -9.301880e-01 -2.745586e+02 +1.643394e+04 +8.241386e+05 +9.055245e+07 +1.404395e+10 +1.246404e+11 +7.046785e+13 +1.776637e+15 +2.169326e+17 -9.430024e+17   
Q20-074   +1.995150e+00   +2.881263e-06 -7.631752e-02 -2.295231e-03 -5.710869e-02 -9.920973e-01 +1.317534e+03 +6.247154e+03 +2.935591e+05 +9.111871e+07 -2.834604e+11 +1.738899e+11 +3.306034e+13 +2.819315e+15 +6.400506e+18 +1.749724e+19   +3.406635e-06 +1.632816e-05 -4.542381e-03 +1.499928e-02 +2.746045e+00 -3.478138e+02 +1.728378e+04 +1.464438e+05 +2.675355e+07 -2.002331e+09 -2.054128e+11 -1.332976e+12 -1.386150e+15 -3.393701e+17 -4.071710e+17   
Q20-076   +1.994800e+00   +3.070050e-06 -7.637638e-02 -2.096664e-03 -1.220046e-02 -4.332420e+00 +1.360349e+03 +1.763180e+04 -2.587503e+05 +3.687250e+07 -2.824435e+11 +3.225316e+11 -4.674681e+13 +1.387281e+15 +5.967781e+18 +1.829220e+18   +6.031607e-07 +1.639658e-05 -1.938174e-04 +4.017810e-02 +1.924023e-01 -1.839868e+02 +1.069733e+04 -6.460091e+05 +5.860447e+07 +9.754472e+09 +8.616954e+10 -2.899584e+13 +2.400896e+15 -3.211119e+17 +1.365806e+19   
Q20-077   +1.995550e+00   +2.391707e-06 -7.586735e-02 -9.022239e-04 -5.974238e-02 -4.565950e+00 +1.264662e+03 -2.942019e+03 -1.696489e+04 +1.541507e+08 -2.854747e+11 -3.892350e+11 +4.409256e+13 +2.710872e+15 +6.323159e+18 -3.470338e+19   +2.422007e-06 -6.329087e-06 -3.606768e-03 +7.198286e-02 +3.288057e+00 -2.576704e+02 +5.965488e+03 -7.596482e+04 +9.886247e+06 -4.598707e+09 -7.741735e+11 +9.673303e+12 -3.573171e+14 +9.610799e+16 -2.414134e+19   
Q20-078   +1.994850e+00   +6.794285e-06 -7.653613e-02 +1.236896e-02 -5.438665e-02 +6.172640e+00 +1.401544e+03 -3.735713e+04 -2.407405e+05 +2.103440e+07 -2.839000e+11 -2.878207e+11 +5.253352e+13 -3.315913e+15 +5.963280e+18 +9.087435e+18   +3.296596e-06 -7.439346e-06 -5.634384e-03 +6.328020e-02 +3.607393e+00 -3.854975e+02 +1.588019e+04 -3.583640e+05 +5.531789e+07 +7.040214e+09 -2.031377e+11 +2.924683e+13 -3.549315e+14 -8.401860e+16 -3.563243e+18   
Q20-080   +1.994800e+00   +5.647749e-06 -7.596987e-02 +8.977837e-03 -7.611039e-02 +2.939217e+00 +1.444249e+03 -3.298265e+04 +1.437177e+05 -2.673505e+07 -2.784005e+11 -3.926160e+11 +4.082221e+13 +1.209820e+15 +6.518613e+18 -8.724644e+18   +4.049739e-06 +1.819573e-05 -1.038921e-02 +2.940469e-02 +1.011211e+01 -3.085978e+02 +4.273510e+04 -8.638806e+05 +6.445734e+07 +4.271187e+09 +3.958996e+11 -1.082103e+14 -2.770269e+15 -9.439222e+16 -5.332530e+18   
Q20-081   +1.995100e+00   +4.062731e-06 -7.578522e-02 +2.890519e-03 -5.613653e-02 -1.848608e+00 +1.288117e+03 -1.033734e+03 -3.996750e+05 +5.328770e+07 -2.829335e+11 -3.531665e+11 +1.059331e+13 -2.866804e+15 +6.126274e+18 +1.712364e+19   +4.113548e-06 +7.749627e-06 -9.794070e-03 +3.065555e-02 +7.162759e+00 -3.194354e+02 +2.027016e+04 -2.824912e+05 +3.627273e+07 +7.127377e+09 -1.140955e+11 -1.809426e+13 +1.201057e+15 -3.483677e+17 +2.160580e+18   
Q20-082   +1.994750e+00   +1.977868e-06 -7.616538e-02 -1.805885e-03 -6.092292e-02 -2.082563e+00 +1.101742e+03 -1.282199e+04 +2.835582e+05 -4.463254e+07 -2.933368e+11 -7.532728e+10 -1.737571e+13 +4.438828e+15 +6.131250e+18 +1.330667e+19   +1.826508e-06 +9.840587e-06 -3.351258e-03 +3.708544e-02 +6.048031e-01 -1.950458e+02 +2.497706e+04 +3.821744e+05 -8.485219e+07 +3.900037e+09 +3.457655e+11 -6.857075e+13 +8.276035e+15 -4.176825e+17 +6.454719e+18   
Q20-083   +1.992600e+00   +4.200515e-06 -7.661482e-02 +6.077025e-03 -3.355083e-02 +1.543388e+00 +1.222081e+03 -1.042774e+04 -1.621180e+06 +8.855701e+07 -2.926155e+11 +7.200918e+11 +1.816684e+13 -1.235915e+15 +4.699052e+18 +7.521058e+19   +2.368363e-06 -1.010633e-05 -3.575041e-03 +7.134884e-02 +6.828350e+00 -2.206123e+02 +2.084314e+03 +7.953337e+05 +5.961498e+07 +5.339938e+09 +4.545424e+10 +1.307713e+14 -6.131055e+14 +5.814689e+17 +3.247049e+19   
