# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
Q20-058   +1.573585e+02   +1.078678e-06 -5.763680e-02 -6.073357e-05 -7.582380e-02 -9.147882e-02 +2.382886e+03 -1.150977e+03 -3.193940e+04 +3.657155e+07 -2.236902e+11 -2.365761e+10 +2.124868e+12 -1.328183e+15 +4.545775e+18 +1.846752e+18   +3.506009e-07 -6.863315e-06 +1.002479e-05 +1.633180e-02 +7.235535e-01 -2.067625e+02 -2.960948e+03 +1.252118e+05 -5.914869e+06 +4.996283e+09 +8.951140e+10 -1.047215e+13 +3.727511e+14 -3.448363e+16 -1.190244e+18   
Q20-059   +1.573578e+02   +5.134544e-07 -5.768382e-02 -9.319417e-04 -1.162455e-01 -5.370085e-01 +2.394289e+03 +6.432201e+02 +2.323950e+05 +2.429376e+07 -2.223749e+11 -2.399343e+10 -2.980672e+12 -6.419726e+14 +4.504065e+18 +2.773693e+18   +2.057060e-07 -1.938918e-05 +1.992464e-04 +1.387080e-02 -2.480464e-01 -2.637022e+02 -1.104039e+03 +3.838628e+04 -7.267635e+06 +4.509680e+09 +2.001467e+10 -6.648250e+12 +3.222278e+14 +9.330335e+15 +7.967772e+17   
Q20-060   +1.573590e+02   -1.107602e-07 -5.766234e-02 -2.482111e-03 -6.457870e-02 -7.001760e-01 +2.488511e+03 +3.848959e+03 +8.811825e+01 +2.471764e+07 -2.258367e+11 -2.974870e+10 +3.022913e+12 -6.787289e+14 +4.618690e+18 -2.491304e+17   +3.179070e-07 -1.332348e-05 -8.564372e-04 +4.080998e-03 +1.356418e-01 -1.523130e+02 +2.570017e+03 +7.377983e+04 +6.624762e+06 +3.566537e+09 -1.705344e+10 -6.318946e+12 -1.978336e+14 +1.405910e+15 +7.704987e+17   
Q20-062   +1.573586e+02   +5.236526e-07 -5.768591e-02 -1.528342e-03 -8.770375e-02 -3.651608e-01 +2.364092e+03 +4.264106e+03 +1.599458e+05 +2.729091e+07 -2.215918e+11 -1.474139e+11 -2.377249e+12 -8.696589e+14 +4.493803e+18 +5.087221e+18   +2.789947e-07 -1.473543e-05 -6.479309e-04 +2.481407e-02 +1.146099e+00 -2.245980e+02 +5.569455e+02 +7.427564e+04 +4.102226e+06 +3.667529e+09 +1.197646e+10 -8.832501e+12 -5.543729e+13 +2.851709e+16 -1.965989e+18   
Q20-064   +1.573578e+02   +3.890159e-07 -5.773055e-02 -2.514175e-03 -5.306629e-02 -1.696912e+00 +2.404359e+03 +3.647777e+03 -4.335754e+04 +2.889524e+07 -2.235171e+11 -2.458512e+10 +5.593636e+12 -8.739707e+14 +4.507037e+18 -2.277198e+18   +3.134497e-07 -1.262596e-05 -2.071096e-04 +1.853590e-02 -1.614617e-01 -2.777862e+02 +4.101877e+02 +3.168513e+05 +1.122528e+07 +7.332989e+09 -1.438989e+10 -2.464234e+13 -3.046770e+14 -1.238892e+17 -4.329329e+17   
Q20-067   +1.573582e+02   +1.347645e-06 -5.780217e-02 +2.798368e-03 -8.560132e-02 +2.334556e+00 +2.447729e+03 -1.296167e+04 +2.643869e+05 +9.996479e+06 -2.265024e+11 +2.252334e+11 -1.218485e+12 -6.066465e+14 +4.602355e+18 -4.092839e+18   +9.250150e-08 -3.018288e-05 -5.387470e-04 +1.207533e-02 +5.083683e-01 -1.976266e+02 +1.057127e+03 +1.291356e+05 +1.300713e+06 +4.667762e+09 -1.138975e+11 -7.439682e+12 -1.581594e+14 -9.071621e+16 +3.906689e+18   
Q20-070   +1.573568e+02   +6.247846e-07 -5.772058e-02 -1.710203e-03 -1.249854e-02 -2.067797e+00 +2.443345e+03 +1.116266e+03 +7.125405e+04 +2.730791e+07 -2.239216e+11 +1.112418e+10 -2.538974e+12 -7.521480e+14 +4.483813e+18 -7.290330e+17   +1.065808e-06 +5.199299e-06 -2.891565e-03 +1.705942e-02 +1.157707e+00 -2.281612e+02 +7.758737e+03 +9.937708e+04 +7.974908e+06 +5.472607e+09 -8.691769e+10 -7.223482e+12 -7.770608e+14 -7.855460e+16 +3.132353e+18   
Q20-072   +1.573580e+02   +3.327125e-07 -5.770005e-02 -1.004297e-03 -1.048324e-01 -1.022887e+00 +2.460929e+03 +4.367770e+02 +3.444048e+05 +2.568161e+06 -2.266025e+11 +4.683219e+10 -8.086217e+12 -3.618652e+13 +4.606099e+18 -2.665175e+18   +9.194200e-07 +2.167067e-05 -1.337024e-03 +6.047952e-04 +1.523806e-01 -2.179868e+02 +4.849737e+03 +8.973760e+04 +1.006237e+07 +5.990198e+09 -3.614158e+10 -8.087997e+12 -1.735587e+14 -1.137125e+17 +5.949932e+17   
Q20-075   +1.573574e+02   +1.862523e-07 -5.771953e-02 -2.138799e-03 -3.135003e-02 -4.012627e-01 +2.434090e+03 +4.810712e+03 -1.518342e+05 +9.428638e+06 -2.267151e+11 -5.088268e+10 -1.697119e+12 -1.544852e+13 +4.632310e+18 +2.215996e+18   +9.353218e-07 -8.239288e-06 -2.303299e-03 +2.508411e-02 +1.443045e+00 -1.845109e+02 +6.649049e+03 +3.195799e+04 +2.508175e+07 +2.302110e+09 -3.354639e+10 -1.344516e+13 -9.571898e+14 -3.131424e+16 -1.660627e+18   
Q20-079   +1.573571e+02   +6.417931e-07 -5.768659e-02 -7.984660e-04 -5.579690e-02 +2.610135e-01 +2.459405e+03 -6.442436e+02 +7.056676e+04 +2.790476e+07 -2.249159e+11 +5.430331e+10 +2.714960e+11 -9.717763e+14 +4.500996e+18 -1.031228e+18   +9.538616e-07 -3.242515e-06 -2.583807e-03 +1.966849e-02 +1.296549e+00 -2.785285e+02 +6.268138e+03 +8.549541e+04 +9.186303e+06 +5.178144e+09 -1.072180e+11 -6.516090e+12 -2.052925e+14 -1.254376e+17 +6.883375e+17   
Q20-095   +1.573581e+02   +9.232070e-08 -5.768743e-02 -1.798631e-03 -5.818217e-02 -1.592261e+00 +2.293836e+03 +3.925889e+03 +1.064533e+05 +9.980541e+06 -2.205845e+11 -2.830948e+10 -3.075605e+12 -5.503225e+14 +4.465060e+18 -1.318083e+18   +1.376169e-07 -1.652563e-05 -7.471519e-04 +9.358012e-03 +1.597660e+00 -2.848082e+02 -1.500291e+03 +1.487819e+05 -1.406128e+07 +4.697726e+09 +1.091430e+10 -9.850424e+12 +4.323352e+14 +7.235325e+16 +1.587229e+18   
Q20-107   +1.573571e+02   +2.805151e-07 -5.772336e-02 -1.549428e-03 -1.944318e-02 -9.554122e-01 +2.298202e+03 -9.722523e+01 -8.427824e+04 +3.687497e+07 -2.244276e+11 +1.558056e+10 +3.142471e+11 -1.268178e+15 +4.657300e+18 +3.098339e+17   +6.581228e-07 -1.905482e-05 -2.354445e-03 +1.444096e-02 +2.256398e+00 -2.594699e+02 +5.717415e+03 +2.586425e+05 -7.379877e+06 +5.703171e+09 -9.261876e+10 -9.498262e+12 +7.537289e+13 -3.609643e+16 +2.173368e+18   
Q20-108   +1.573574e+02   +5.092587e-07 -5.778021e-02 -2.247299e-03 +4.941914e-03 -1.683034e+00 +2.366413e+03 +4.435357e+03 -3.124274e+05 +5.536067e+07 -2.242331e+11 -9.700071e+10 +1.159537e+13 -1.674991e+15 +4.554006e+18 +3.941712e+18   +2.389016e-07 -2.154039e-05 -6.209959e-04 +7.567467e-03 +1.866975e-01 -1.718272e+02 +5.361199e+03 +9.132459e+04 +5.662163e+05 +4.663373e+09 -1.923693e+11 -9.195424e+12 +2.977604e+14 -1.080645e+17 +5.901126e+18   
Q20-109   +1.573612e+02   +5.242433e-07 -5.780782e-02 -6.392732e-04 -1.624908e-02 -7.624300e-01 +2.450248e+03 -5.896490e+03 -1.193952e+05 +7.494287e+06 -2.260588e+11 +1.806587e+11 +7.540201e+12 -1.704630e+14 +4.618761e+18 -5.489385e+18   +2.417933e-07 -2.350597e-05 -1.463708e-03 +9.279537e-03 +4.719386e-01 -2.102717e+02 +4.412787e+03 +1.983459e+05 +7.833519e+06 +3.808185e+09 -8.324377e+10 -1.128925e+13 -4.621116e+14 -2.422472e+15 +5.801678e+17   
Q20-111   +1.573605e+02   +1.266268e-08 -5.778491e-02 -1.189022e-03 -7.956673e-02 +4.335702e-01 +2.373495e+03 +3.958532e+02 +9.465215e+04 +6.488642e+06 -2.250121e+11 +2.650994e+10 -6.076601e+12 -4.177137e+14 +4.674956e+18 +1.438526e+18   +2.998218e-07 -1.950442e-05 -7.393755e-04 +1.863957e-02 +1.309285e+00 -1.561198e+02 -6.593453e+02 -1.073817e+05 +2.930331e+06 +1.286282e+09 -2.074845e+10 -2.605161e+12 -2.957714e+14 +7.507049e+16 +5.132971e+18   
Q20-112   +1.573572e+02   +3.565027e-07 -5.774016e-02 -8.154727e-04 -5.936976e-02 -8.893664e-02 +2.339359e+03 +8.120760e+02 +9.667813e+04 +1.303212e+07 -2.238027e+11 -4.902749e+10 -1.672078e+12 +5.884765e+13 +4.568494e+18 +3.282752e+18   +3.449231e-07 +1.157650e-05 -1.123675e-03 +2.591923e-02 +1.269787e+00 -2.603989e+02 +1.192357e+03 -4.231162e+03 -5.852726e+06 +8.459359e+09 -3.393741e+10 -1.016885e+13 +8.306210e+13 -1.858333e+17 +3.875767e+16   
Q20-113   +1.573579e+02   +5.638648e-07 -5.775005e-02 -4.053446e-04 -4.068765e-02 +8.178337e-01 +2.335998e+03 +1.287766e+03 -5.927217e+04 -7.478843e+05 -2.244757e+11 -6.396304e+10 +9.402204e+12 +2.732977e+14 +4.607409e+18 +6.799729e+18   +4.481671e-07 -1.097337e-05 -1.890113e-03 +1.821846e-02 +9.221545e-01 -1.603228e+02 +4.491047e+03 +9.762478e+03 +4.945410e+06 +4.074680e+09 -1.150073e+11 -1.192736e+13 -7.685010e+14 -8.165361e+16 +5.215861e+18   
Q20-116   +1.573581e+02   +2.113887e-07 -5.763308e-02 -1.595722e-03 -4.050799e-02 -6.808420e-01 +2.421286e+03 +6.500250e+02 -5.526401e+04 +1.376492e+07 -2.232844e+11 +1.206921e+10 +4.455375e+12 -4.724916e+14 +4.542970e+18 +2.790955e+17   -1.595091e-07 -8.513969e-06 -3.594593e-04 +2.022875e-02 +1.150465e+00 -1.717567e+02 -1.096306e+03 +2.321363e+04 -5.998431e+06 +3.938612e+09 -1.525862e+10 -6.122402e+12 +5.745730e+12 -2.382773e+16 +1.638934e+18   
Q20-119   +1.573586e+02   +4.284820e-07 -5.775035e-02 +1.788935e-04 -1.078259e-02 +1.128787e+00 +2.512783e+03 -5.241264e+03 -4.151460e+05 -2.289045e+07 -2.271456e+11 +1.137841e+11 +2.161412e+13 +1.027659e+15 +4.689678e+18 -2.628470e+18   +4.252296e-07 -1.035515e-06 -1.317388e-03 +6.509463e-03 +1.101041e+00 -9.743408e+01 +3.696866e+03 +3.889533e+05 -1.077677e+07 +9.766444e+08 -1.451225e+11 -1.653668e+13 +1.680197e+14 +9.455308e+16 +7.832225e+18   
Q20-125   +1.573574e+02   +7.783447e-07 -5.772855e-02 +4.497794e-04 -2.137745e-02 +2.479828e-01 +2.451054e+03 -4.350599e+03 -5.295591e+03 +1.809626e+07 -2.244491e+11 +1.008926e+11 -1.088356e+12 -5.483079e+14 +4.543702e+18 -2.836922e+18   +7.790012e-07 +1.456687e-05 -2.677478e-03 +2.365472e-02 +1.763648e+00 -1.591505e+02 +6.129236e+03 -7.253310e+03 +3.346223e+06 +3.072947e+09 -1.023757e+11 -7.873154e+12 -1.672561e+14 -1.228548e+16 +1.698077e+18   
Q20-127   +1.573571e+02   +5.558476e-07 -5.770656e-02 +1.201323e-03 -1.012643e-02 +4.047811e-01 +2.464690e+03 -7.459435e+03 -5.113941e+04 +4.968237e+06 -2.238338e+11 +1.506512e+11 -3.985970e+11 -2.812158e+14 +4.543450e+18 -1.925549e+18   +3.510706e-07 +4.752551e-06 -1.462603e-03 +1.273246e-02 +1.024263e+00 -1.618538e+02 +1.112686e+03 +8.562308e+04 +3.888678e+06 +3.376870e+09 -1.407618e+10 -9.077550e+12 +1.310392e+13 -4.064192e+16 +7.249104e+16   
Q20-130   +1.573576e+02   +7.984000e-08 -5.770684e-02 +3.134651e-05 -4.547190e-02 +2.181212e-01 +2.471507e+03 -1.696705e+03 +1.869911e+05 +4.792874e+06 -2.235896e+11 +7.838713e+09 -5.531389e+12 -2.565254e+14 +4.560497e+18 -1.223498e+16   +5.720779e-07 +2.900297e-06 -2.381840e-04 -6.096239e-03 -5.856608e-01 -2.320016e+02 -1.925634e+03 +2.697600e+05 +2.956439e+07 +6.645589e+09 +9.381682e+10 -1.088967e+13 -1.046683e+15 -1.373245e+17 -2.316418e+18   
Q20-136   +1.573587e+02   +2.207226e-07 -5.770352e-02 +8.126700e-05 -8.581667e-02 -4.227864e-01 +2.460027e+03 -4.721775e+03 +1.275036e+05 +5.480530e+05 -2.245960e+11 +6.493222e+10 -1.626289e+12 +1.136005e+14 +4.577619e+18 -6.448134e+17   +1.678243e-07 -1.249168e-05 +1.143386e-04 +2.029463e-02 -2.096377e-01 -1.255191e+02 -2.890099e+03 +2.457194e+04 +9.553472e+06 +1.381730e+09 +5.157644e+10 -4.412784e+12 -3.896985e+14 +4.815197e+16 -1.355500e+18   
Q20-139   +1.573588e+02   +8.479697e-08 -5.777158e-02 -1.198967e-03 -4.402182e-02 +1.116978e-01 +2.412871e+03 -6.263462e+02 +2.764915e+05 +1.177025e+07 -2.231097e+11 +7.068070e+10 -1.798143e+13 -2.379836e+14 +4.584731e+18 -4.528732e+18   +2.423830e-08 -4.714637e-06 -3.166511e-04 +1.035924e-02 -1.209020e+00 -2.983243e+02 +3.156509e+03 +2.490597e+05 +1.412398e+07 +7.706433e+09 -1.704696e+11 -1.650396e+13 +3.980180e+14 -1.250383e+17 +1.110491e+19   
Q20-140   +1.573593e+02   +2.751248e-07 -5.770106e-02 -5.732059e-04 -3.533970e-02 +2.423385e-01 +2.427374e+03 -1.628866e+02 -3.630291e+03 -5.062015e+06 -2.221973e+11 -3.559365e+10 +2.159734e+12 +4.729193e+13 +4.500866e+18 +2.729100e+18   +1.352735e-07 -1.820555e-05 -3.587313e-04 +2.077213e-02 +7.322046e-01 -2.484881e+02 -1.295054e+03 +2.507556e+04 -3.377560e+05 +5.726676e+09 -2.078562e+09 -7.614370e+12 -2.164193e+14 -4.742173e+16 -1.105109e+18   
Q20-142   +1.573586e+02   +6.240598e-07 -5.772434e-02 -3.466066e-04 -8.713118e-02 +2.174928e-01 +2.338996e+03 +1.865399e+02 +2.470897e+05 +2.385596e+07 -2.241656e+11 -4.221253e+10 -6.294452e+12 -5.164324e+14 +4.577355e+18 +2.139689e+18   -1.780211e-10 -3.894273e-06 +1.061664e-03 -1.170145e-02 -1.752390e+00 -2.051847e+02 -2.931875e+03 +3.304393e+05 +2.146336e+07 +4.250830e+09 +1.035508e+11 -8.958735e+12 -4.965434e+14 -2.326008e+16 -1.412243e+18   
Q20-149   +1.573591e+02   +5.227361e-07 -5.775105e-02 -4.631756e-04 -4.189083e-02 +4.555280e-01 +2.379344e+03 +4.016025e+02 -3.189011e+04 +1.083625e+07 -2.253613e+11 -1.408009e+10 +3.179304e+12 -2.995096e+14 +4.617063e+18 +5.221406e+17   +1.755232e-07 -7.279471e-06 -3.307766e-04 +1.039078e-02 +7.288902e-01 -2.259820e+02 -9.087527e+02 -3.644821e+03 -1.082706e+07 +6.019597e+09 +1.747145e+10 -8.486703e+12 +2.135622e+14 -7.470677e+16 +5.617251e+17   
Q20-153   +1.573591e+02   +3.982340e-07 -5.775540e-02 -6.380775e-04 -5.595476e-02 -7.320689e-01 +2.317572e+03 -3.115637e+03 -1.577838e+04 +2.009025e+07 -2.233495e+11 +6.587048e+09 +5.005146e+12 -7.522565e+14 +4.556654e+18 +4.148697e+17   +1.301805e-07 -7.108550e-06 +4.380869e-04 +2.098277e-02 -2.709398e-01 -1.771255e+02 -2.007356e+03 +1.370885e+05 +1.360572e+07 +3.379421e+09 +2.468622e+10 -8.242370e+12 -5.792403e+14 +3.359081e+16 -1.977154e+18   
Q20-162   +1.573591e+02   +4.699639e-07 -5.768332e-02 -2.593907e-04 -7.298504e-02 -7.213577e-01 +2.397858e+03 -2.044230e+03 +7.185279e+04 +1.571461e+07 -2.236885e+11 -1.504375e+10 +3.415440e+12 -4.448347e+14 +4.551098e+18 +1.067785e+18   +5.971930e-07 -1.753956e-05 -3.192120e-03 +3.050635e-02 +2.227030e+00 -1.146487e+02 +7.544451e+03 +6.473137e+04 -5.571976e+06 +1.440658e+09 -1.232266e+11 -5.544026e+12 -1.834385e+14 +3.733617e+15 +3.283421e+18   
Q20-176   +1.573559e+02   +4.500494e-07 -5.765365e-02 -4.598200e-04 -5.788797e-02 +2.021906e-01 +2.335732e+03 -1.072115e+03 +1.504973e+05 +1.909382e+07 -2.220384e+11 +4.812946e+10 -4.534686e+12 -5.942978e+14 +4.471274e+18 -1.450278e+18   +4.644426e-08 -9.702070e-06 -9.566359e-05 +1.039447e-02 -1.795253e-01 -1.764853e+02 -1.856068e+03 +4.249096e+04 -6.711137e+06 +3.618898e+09 +1.161470e+11 -6.457311e+12 +3.107221e+14 +2.848687e+16 -3.976423e+18   
