# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
Q20-006   +1.575590e+02   +1.537547e-07 -5.780186e-02 -1.248808e-03 -9.914096e-02 -7.155326e-01 +2.460257e+03 +2.245059e+01 +1.520969e+05 +1.043360e+07 -2.272197e+11 +5.008680e+10 -6.291963e+11 -3.094471e+14 +4.601472e+18 -6.072224e+17   +2.169042e-07 -8.779080e-06 -5.735314e-04 +2.365219e-02 -6.478354e-02 -1.733348e+02 +1.388585e+03 +9.407752e+04 +9.791139e+06 +3.167047e+09 -1.317797e+10 -1.013304e+13 -2.594721e+14 -1.227033e+16 -6.481121e+16   
Q20-018   +1.575582e+02   +2.345002e-07 -5.774417e-02 -9.642773e-04 -6.897483e-02 +1.281671e-01 +2.432513e+03 -7.333087e+02 +1.735760e+05 +1.762408e+07 -2.271601e+11 -3.115692e+10 -7.589329e+12 -6.543633e+14 +4.605671e+18 +3.573679e+18   -7.441936e-07 -2.033914e-05 +1.599835e-03 +1.400544e-02 -8.156167e-01 -2.753237e+02 -3.872173e+03 -5.268579e+03 -1.147021e+07 +5.298090e+09 +4.079524e+10 +5.795825e+10 +1.131271e+14 -1.663856e+17 +4.263313e+17   
Q20-031   +1.575597e+02   +9.632051e-07 -5.773629e-02 -8.985375e-05 -6.636113e-02 -3.418381e-01 +2.431444e+03 -3.389536e+03 +2.316927e+05 +2.447594e+07 -2.258345e+11 +1.667455e+10 -9.418976e+12 -7.999850e+14 +4.610187e+18 -2.438433e+18   +7.321168e-07 -1.434958e-05 -1.116226e-03 +1.378559e-02 +5.684885e-01 -2.368262e+02 -9.041608e+01 +1.905822e+05 +2.013960e+07 +3.690154e+09 +2.909568e+10 -9.132119e+12 -4.480438e+14 -7.589777e+16 -1.080463e+17   
Q20-042   +1.575589e+02   +6.756794e-07 -5.772071e-02 +1.079116e-03 -6.741263e-02 +1.278775e+00 +2.377967e+03 -5.252889e+03 -6.298535e+04 +1.048174e+07 -2.248626e+11 +9.339377e+10 +4.756061e+12 -6.501232e+14 +4.634248e+18 -1.090396e+18   -2.778043e-07 -1.188469e-05 +1.212420e-03 +9.693581e-03 -2.693492e-01 -2.130827e+02 -2.764616e+03 +1.483804e+05 -5.497520e+06 +3.004113e+09 -1.474360e+10 -8.032177e+12 +3.190029e+14 -9.123744e+16 +1.039987e+18   
Q20-052   +1.575586e+02   +3.039045e-07 -5.759307e-02 -6.802498e-04 -4.849620e-02 -4.930658e-01 +2.405075e+03 -1.936075e+03 +7.071934e+04 +1.118585e+07 -2.234018e+11 +4.659890e+10 -1.062914e+12 -6.882328e+13 +4.530418e+18 -4.024013e+17   +9.829517e-08 -7.182997e-06 -6.522818e-04 +7.405549e-03 +6.080154e-01 -1.564884e+02 +7.557994e+02 +6.468311e+04 +7.468929e+06 +2.552854e+09 -8.076576e+09 -6.837856e+12 -2.223269e+14 +5.064530e+16 +6.822535e+17   
Q20-054   +1.575591e+02   +2.124762e-07 -5.759377e-02 -8.331052e-04 -4.160203e-02 -1.633859e-01 +2.374013e+03 -1.842347e+03 +7.025713e+04 +5.178044e+06 -2.225959e+11 +1.051813e+11 -6.602932e+12 +6.975014e+12 +4.504486e+18 -2.574271e+18   +1.573476e-07 -7.237056e-06 -7.627893e-04 +1.825930e-02 +1.303586e+00 -2.032752e+02 +3.710016e+03 +1.784819e+05 -1.950690e+07 +5.851454e+09 -1.481666e+11 -1.098630e+13 +8.358121e+14 -5.394207e+16 +9.059718e+18   
Q20-084   +1.575579e+02   +5.673809e-07 -5.762588e-02 -5.603852e-04 -3.320618e-02 -4.162177e-01 +2.436517e+03 -3.895686e+03 -2.554670e+04 +3.429473e+07 -2.252830e+11 +1.094273e+11 -1.585503e+12 -9.351350e+14 +4.596332e+18 -3.631929e+18   +4.888328e-07 +9.228519e-06 -1.382647e-03 +2.044719e-02 +1.502436e+00 -2.190749e+02 -1.716833e+03 -3.045716e+04 +7.905449e+06 +6.023191e+09 +6.629918e+10 -7.899179e+12 -5.091123e+14 -1.190020e+17 -5.644962e+18   
Q20-085   +1.575557e+02   +1.205350e-07 -5.761089e-02 -6.910115e-04 -3.562025e-02 +7.382887e-01 +2.346829e+03 +9.151957e+02 -3.260314e+04 -1.161549e+07 -2.245806e+11 +8.926253e+09 +3.974476e+12 -2.145749e+14 +4.595624e+18 +1.339652e+18   -4.535368e-07 -1.286140e-05 +5.978976e-04 +6.205737e-03 +4.054989e-01 -1.826777e+02 -7.756444e+02 +1.142416e+05 -8.120893e+06 +2.431743e+09 -5.278935e+10 -4.423186e+12 +8.303095e+13 +9.706694e+16 -1.779521e+18   
Q20-089   +1.575575e+02   +5.653168e-07 -5.765815e-02 -5.555997e-04 -7.334351e-02 -5.665866e-01 +2.323854e+03 -1.116139e+03 +1.402164e+05 +1.953760e+07 -2.229443e+11 -1.053255e+10 -2.881606e+12 -5.706613e+14 +4.484601e+18 +1.659793e+18   +2.277504e-07 -3.000238e-06 -1.341218e-03 +1.600548e-02 +1.821798e+00 -2.084699e+02 +3.324205e+03 +1.265311e+05 -6.065517e+06 +3.230629e+09 -6.149168e+10 -5.226771e+12 +3.185718e+14 -7.167136e+16 -1.197708e+17   
Q20-093   +1.575561e+02   +2.143930e-07 -5.766016e-02 -1.649311e-03 -3.212211e-02 -6.720870e-01 +2.294682e+03 +1.951825e+03 +1.521891e+05 +2.340651e+07 -2.226006e+11 -5.294614e+10 -3.152108e+12 -1.008054e+15 +4.596579e+18 +4.006747e+18   +2.399780e-07 -3.957124e-06 -1.012686e-03 +9.616467e-03 +1.249107e+00 -1.526460e+02 +2.504208e+02 +1.082100e+05 +1.030227e+06 +2.158988e+09 +2.342336e+09 -3.405448e+12 -1.080058e+14 +3.970339e+16 +1.254886e+17   
