# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
Q20-029   +6.999575e+01   +4.136868e-07 -5.916972e-02 -2.227724e-03 -1.264069e-02 -1.350658e+00 +2.310986e+03 +9.864055e+02 -4.386282e+04 +3.357324e+07 -2.325363e+11 +7.522152e+10 -7.276635e+11 -7.635145e+14 +4.683980e+18 -2.217107e+18   +6.541880e-08 -8.113130e-06 +3.654383e-05 +2.190723e-02 +3.425709e-01 -2.120347e+02 -1.575713e+03 +1.019169e+05 +6.354039e+06 +6.748707e+09 +3.538812e+10 -8.004442e+12 -2.940849e+14 -1.501867e+17 +2.582068e+17   
Q20-030   +6.999535e+01   +8.159901e-07 -5.919800e-02 -6.601737e-04 -2.975525e-02 +2.034667e-03 +2.276830e+03 -2.109560e+03 -8.096654e+04 +1.271834e+07 -2.332175e+11 +3.213349e+10 -3.762820e+12 -4.184885e+14 +4.756475e+18 -3.868507e+17   +1.307205e-09 -1.538074e-05 +5.066261e-04 +2.103398e-02 -4.023449e-01 -2.109124e+02 -2.550378e+02 -9.116998e+04 +1.012471e+07 +7.648085e+09 -3.018895e+10 -8.269274e+12 -1.225076e+14 -2.297054e+17 +2.787429e+18   
Q20-032   +6.999600e+01   +2.191014e-07 -5.922767e-02 -9.803126e-04 -4.331030e-02 -5.425404e-01 +2.276332e+03 -8.928524e+01 -3.806450e+04 -1.635429e+06 -2.343908e+11 -1.302695e+10 +4.719115e+12 -3.592057e+13 +4.781635e+18 +1.944353e+18   -3.326177e-07 -1.575150e-05 +7.227086e-04 +1.017290e-02 -8.095195e-02 -2.080666e+02 -3.213099e+03 +5.697927e+04 -4.768554e+06 +6.450776e+09 +1.313261e+10 -8.786656e+12 +3.700586e+14 -1.765787e+17 +6.493793e+17   
Q20-037   +6.999470e+01   -1.904583e-07 -5.918047e-02 -1.651072e-03 -9.357167e-02 -5.968932e-01 +2.260095e+03 -1.175926e+02 +1.283464e+05 -2.176545e+06 -2.326399e+11 +1.442123e+10 +1.347177e+12 +5.046223e+13 +4.692752e+18 -1.679663e+17   -2.040116e-07 -1.126420e-05 +3.785237e-05 +1.177065e-02 +4.601568e-01 -2.549970e+02 -1.583063e+03 +1.056775e+05 -2.847294e+06 +5.029371e+09 +5.148917e+10 -8.837533e+12 +8.963523e+13 -6.279761e+16 -1.631456e+18   
Q20-040   +6.999465e+01   +8.472468e-07 -5.923621e-02 -2.643173e-04 -8.121352e-02 +9.348876e-01 +2.298921e+03 -2.758055e+03 +4.851315e+04 +1.844060e+07 -2.337893e+11 +7.087767e+10 -2.317686e+12 -4.479968e+14 +4.730410e+18 -5.761610e+17   +9.212244e-08 -8.957959e-06 -4.482415e-04 +1.240656e-02 +1.396373e+00 -2.279141e+02 +1.611052e+03 +4.506049e+04 -2.211162e+06 +6.209633e+09 -1.416733e+11 -7.076445e+12 +2.068960e+13 -1.831266e+17 +4.192136e+18   
Q20-043   +6.999485e+01   +2.312550e-07 -5.909232e-02 -2.164652e-03 -9.079707e-02 -1.427161e+00 +2.325905e+03 +3.021441e+03 +9.882540e+04 +4.470905e+07 -2.326554e+11 +4.805204e+10 +4.149915e+11 -1.068794e+15 +4.734003e+18 -6.068935e+17   +7.467577e-07 -2.103189e-05 -2.385430e-03 +1.511123e-02 +2.460211e+00 -2.289750e+02 +3.996397e+03 +1.306753e+05 -8.391779e+06 +5.734178e+09 -1.671309e+10 -4.813793e+12 +4.011878e+14 -1.635040e+17 +5.302703e+16   
Q20-046   +6.999610e+01   +7.493890e-07 -5.911868e-02 -4.546206e-04 -1.025949e-01 -2.077739e-01 +2.340378e+03 -2.037066e+03 +2.917325e+05 +2.675502e+07 -2.326637e+11 -1.250643e+09 -1.017611e+13 -1.018998e+15 +4.707431e+18 +1.841240e+18   +5.594685e-07 -1.423881e-05 +2.241793e-04 +2.719131e-02 -6.178330e-02 -2.164258e+02 -2.080217e+03 -4.413833e+04 +1.358854e+07 +6.932008e+09 +1.143255e+11 -5.611298e+12 -2.501988e+14 -1.876289e+17 -2.639317e+18   
Q20-047   +6.999485e+01   +1.290907e-06 -5.908272e-02 +4.651272e-04 -6.943638e-02 +7.622212e-01 +2.286487e+03 -1.065409e+03 +1.441895e+05 +3.006255e+07 -2.311424e+11 +7.878808e+09 +1.856715e+12 -1.032321e+15 +4.696216e+18 +3.038525e+18   +2.325204e-07 -8.478655e-06 -3.190175e-04 +1.300168e-02 -7.403756e-01 -1.688876e+02 +3.870690e+03 +1.550405e+05 +4.506786e+06 +4.419399e+09 -9.494486e+10 -7.645898e+12 -4.552858e+14 -1.352247e+17 +3.660039e+18   
Q20-050   +6.999660e+01   +9.872741e-07 -5.914129e-02 -8.641358e-04 -8.789485e-02 -1.980863e+00 +2.363463e+03 -9.537220e+01 +2.698768e+05 +5.595082e+07 -2.329767e+11 -8.090639e+10 -6.769890e+12 -1.680977e+15 +4.762940e+18 +1.984895e+18   +4.298204e-07 -9.147783e-06 -9.248909e-04 +2.589834e-02 +1.540613e+00 -2.214453e+02 +1.419831e+03 -3.442189e+04 -3.846421e+05 +7.438891e+09 -1.240540e+11 -4.373858e+12 -2.597702e+14 -1.803639e+17 +4.861253e+18   
Q20-056   +6.999550e+01   +7.251473e-07 -5.912846e-02 -8.408161e-04 -8.089154e-02 -5.722854e-01 +2.241658e+03 -7.064357e+02 +1.824884e+05 +2.875751e+07 -2.302954e+11 -3.045526e+10 -4.357716e+12 -8.051393e+14 +4.634735e+18 +1.100009e+18   +4.208295e-07 -1.490059e-05 -1.024985e-03 +1.114410e-02 +1.740022e+00 -1.124597e+02 +1.201888e+03 +6.792858e+04 +4.951705e+06 +9.847179e+08 -6.661564e+10 -6.870099e+12 -3.537675e+14 +5.140373e+16 +1.858362e+18   
Q20-058   +6.999540e+01   +1.024721e-06 -5.908961e-02 -4.025613e-04 -8.647110e-02 -2.140235e-01 +2.251719e+03 +2.502353e+02 +1.945139e+04 +3.138908e+07 -2.303751e+11 -4.415690e+10 +2.019756e+12 -1.075219e+15 +4.657466e+18 +2.767840e+18   +4.012369e-07 -7.229145e-06 +3.312092e-05 +1.676422e-02 +5.925059e-01 -1.984730e+02 -3.235167e+03 +1.390951e+05 +1.081678e+06 +4.813758e+09 +9.213254e+10 -1.278988e+13 -2.069257e+13 -3.630299e+16 -1.070214e+18   
