# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
Q20-021   +1.574403e+02   +9.283938e-07 -5.777589e-02 -2.825275e-04 -8.761772e-02 -4.594939e-01 +2.397492e+03 -1.232997e+03 +3.349099e+05 +4.470535e+07 -2.279776e+11 +2.414462e+09 -7.915324e+12 -1.241522e+15 +4.625085e+18 +7.745101e+17   +8.396192e-07 +3.042502e-06 -2.341059e-03 +2.941025e-02 +2.024631e+00 -3.404631e+02 +5.047911e+03 -1.072948e+05 +1.253669e+07 +6.688332e+09 -9.923615e+10 -6.035561e+12 -5.549022e+14 -1.938852e+17 +2.497665e+18   
Q20-022   +1.574373e+02   +3.062403e-07 -5.772346e-02 -4.616927e-04 -8.533048e-02 +3.239375e-01 +2.301837e+03 -1.299023e+03 -9.336765e+04 -2.910275e+06 -2.238383e+11 +1.980137e+10 +3.530255e+12 +8.285438e+12 +4.508263e+18 +1.708309e+18   +4.888591e-08 -9.753800e-06 +2.719916e-05 +2.205260e-03 +3.811338e-01 -3.348189e+02 +3.153370e+03 +1.947323e+05 +1.811091e+06 +5.680743e+09 -7.097848e+10 -1.114282e+13 -4.312866e+14 -6.732261e+16 -3.636155e+16   
Q20-023   +1.574380e+02   +3.945821e-08 -5.777155e-02 -1.723369e-03 -4.914109e-02 -1.379725e-01 +2.455184e+03 +2.567691e+02 -3.603714e+04 +2.204796e+06 -2.280305e+11 +3.135126e+10 -1.187585e+12 -2.570425e+14 +4.690396e+18 -4.581190e+17   +4.263175e-07 -9.744814e-06 -1.001954e-03 +3.024586e-02 +1.518596e+00 -3.373289e+02 +1.542365e+02 -6.496430e+03 -6.032892e+05 +5.069206e+09 -3.555393e+10 -1.193061e+12 -2.545830e+14 -4.080369e+16 +3.197435e+18   
Q20-026   +1.574383e+02   -6.180293e-09 -5.775988e-02 -2.790144e-03 -3.432670e-02 -2.414367e+00 +2.432470e+03 +2.351408e+03 +1.297993e+05 +3.210425e+07 -2.271665e+11 -1.546232e+09 -2.039859e+12 -8.610472e+14 +4.566734e+18 +8.089690e+17   +4.468428e-07 -1.937587e-05 -6.511586e-04 +6.914658e-03 -6.975120e-05 -1.893389e+02 +1.593759e+03 -3.326834e+04 +2.253013e+07 +2.836721e+09 +1.743816e+10 -3.125795e+11 -8.115382e+14 -2.032543e+16 -1.202380e+18   
Q20-027   +1.574393e+02   +5.557407e-07 -5.780960e-02 -7.953294e-04 -6.855359e-02 -2.599599e-01 +2.412857e+03 -2.638477e+03 +9.566608e+04 +1.776565e+07 -2.266939e+11 +3.744843e+10 -1.706987e+12 -2.851244e+14 +4.624058e+18 -5.973734e+17   -5.368781e-08 -1.848895e-05 +4.567843e-04 +1.309682e-02 -1.974891e-01 -2.137897e+02 -4.396054e+02 +1.321699e+05 +8.865938e+06 +5.236835e+09 -5.313385e+10 -8.169269e+12 -3.725577e+14 -1.742201e+17 +4.875421e+17   
Q20-028   +1.574385e+02   -1.646759e-07 -5.777711e-02 -2.041910e-03 -7.628033e-02 -1.246301e+00 +2.406652e+03 +7.698574e+02 -4.244619e+04 +2.191972e+07 -2.257851e+11 +4.089326e+10 +2.430890e+12 -6.925009e+14 +4.546379e+18 -7.690171e+16   +2.580058e-07 -1.557075e-05 -4.980604e-04 +2.050859e-02 +3.978639e-01 -2.214109e+02 -4.034596e+02 +1.907730e+05 +1.523610e+07 +2.420600e+09 +6.586102e+10 -1.757470e+12 -1.496898e+12 -3.023809e+16 -1.117977e+18   
Q20-033   +1.574380e+02   +4.645427e-07 -5.776800e-02 -1.317609e-03 -7.048044e-02 -1.145676e+00 +2.446498e+03 -1.277510e+03 +4.913175e+04 +2.252225e+07 -2.268476e+11 +7.957952e+10 -3.132349e+11 -1.860087e+14 +4.643416e+18 -1.553540e+18   +3.054067e-07 -1.418806e-05 -5.779896e-04 +2.252790e-02 +1.001033e+00 -1.905560e+02 -1.387836e+03 -9.738786e+04 +8.794624e+06 +3.625209e+09 +4.367670e+10 -9.486274e+12 -6.147560e+14 -6.728490e+16 -1.592264e+18   
Q20-034   +1.574377e+02   +3.787233e-07 -5.771061e-02 -3.564444e-04 -7.742923e-02 -6.611174e-01 +2.421872e+03 -4.711352e+03 +1.701714e+05 +7.406949e+06 -2.274552e+11 +5.669492e+10 -1.233050e+11 -1.029098e+14 +4.552179e+18 -6.120771e+17   +1.123859e-06 -1.936429e-05 -5.242706e-03 +1.314306e-02 +4.187476e+00 -2.790236e+02 +1.382786e+04 +7.286184e+03 -1.269228e+07 +8.433806e+08 -1.812502e+11 -2.211777e+12 -2.890007e+14 -2.766167e+15 +1.961322e+18   
Q20-035   +1.574381e+02   +4.389279e-09 -5.780196e-02 -2.901564e-03 -6.129521e-02 -1.819125e+00 +2.386519e+03 +3.145060e+03 +1.879663e+05 +2.087958e+07 -2.261262e+11 +6.978336e+10 -8.999226e+12 -2.684569e+14 +4.649065e+18 -2.053965e+18   -4.572658e-08 -1.798955e-05 +4.776661e-04 +2.334996e-02 -2.266693e-01 -1.991485e+02 -1.077229e+03 +2.109108e+05 -2.743842e+06 +5.148643e+09 -7.911865e+10 -1.079735e+13 +1.129881e+14 -9.309868e+16 +4.355720e+18   
Q20-036   +1.574383e+02   +3.019488e-07 -5.786869e-02 -1.206509e-03 -7.468507e-02 -4.316504e-01 +2.334760e+03 -9.958606e+02 +2.443473e+05 -2.832461e+07 -2.236831e+11 -6.046136e+10 -3.752734e+12 +1.303735e+15 +4.482306e+18 +9.702950e+18   +6.334546e-07 -2.060612e-05 -1.192851e-03 +2.788038e-02 +1.331069e-01 -2.552122e+02 +5.075517e+03 -1.052653e+05 +2.004497e+07 +7.270150e+09 -1.200007e+11 +2.228133e+12 -1.521325e+15 -1.238742e+17 +2.969516e+18   
Q20-038   +1.574374e+02   +6.523329e-07 -5.786246e-02 -8.173623e-04 -8.015306e-02 -3.648609e-01 +2.434177e+03 -3.289192e+03 -8.018451e+04 +1.167637e+07 -2.286885e+11 -4.530802e+10 -4.104530e+12 -4.011669e+14 +4.641182e+18 +4.984900e+18   +1.854754e-07 -2.094609e-05 +3.223006e-05 +3.056599e-02 -2.777019e-01 -3.108512e+02 -1.888156e+02 +6.045922e+04 +8.796779e+06 +2.366946e+09 -8.427534e+09 -2.431587e+12 -2.286180e+14 +3.949629e+15 +5.318454e+18   
Q20-039   +1.574372e+02   +8.918801e-07 -5.780216e-02 -5.550667e-04 -4.208423e-02 +1.833540e-01 +2.420869e+03 -3.392915e+03 -1.612454e+05 +2.543206e+07 -2.276926e+11 +2.236710e+10 +2.788690e+12 -1.143631e+15 +4.631542e+18 +9.343967e+17   +1.233202e-07 -6.831600e-06 -3.729394e-04 +2.857666e-02 +4.083358e-01 -2.403527e+02 +1.610797e+03 +1.256274e+05 +1.736460e+07 +2.494576e+09 -7.805627e+10 -1.340661e+13 -6.497187e+14 +3.182208e+16 +2.716997e+18   
Q20-041   +1.574384e+02   +5.276030e-07 -5.778891e-02 -1.302758e-03 -5.988003e-02 -4.095281e-01 +2.349436e+03 +1.237136e+03 +2.080485e+05 +3.970273e+07 -2.248794e+11 +3.825343e+10 -5.224463e+12 -1.352739e+15 +4.568599e+18 +1.423798e+17   +4.406294e-07 -1.127297e-06 -8.363296e-04 +1.313105e-02 +1.093400e+00 -2.781425e+02 +1.300453e+03 +1.448612e+04 +1.731033e+07 +6.412603e+09 +3.844612e+10 -5.161573e+12 -3.816309e+14 -1.562626e+17 -7.403594e+17   
Q20-044   +1.574377e+02   +4.597616e-07 -5.774312e-02 -2.044600e-03 -9.353116e-02 -1.495818e+00 +2.474894e+03 +1.492757e+03 +3.311733e+05 +2.142211e+07 -2.291687e+11 +8.319964e+09 -8.471376e+12 -4.473168e+14 +4.658649e+18 +1.944583e+18   +9.538205e-07 -1.467349e-05 -3.312304e-03 +1.993500e-03 +2.756371e+00 -3.000523e+02 +8.706847e+03 +8.302249e+04 +2.138246e+06 +4.694881e+09 -1.672246e+11 -5.020411e+12 -7.027847e+14 -8.552215e+16 +2.854556e+18   
Q20-045   +1.574380e+02   +7.560932e-07 -5.771202e-02 -9.554949e-04 -5.400929e-02 -6.741937e-01 +2.446787e+03 -1.259655e+03 -1.090924e+04 +3.299376e+07 -2.267750e+11 +1.449082e+11 +4.503631e+11 -1.085605e+15 +4.677546e+18 -3.430439e+18   +4.149083e-07 -7.596940e-06 -1.154585e-03 +3.297723e-02 +1.151681e+00 -2.587408e+02 +2.933514e+03 +3.406712e+05 -1.795138e+05 +6.501855e+09 -4.827375e+10 -2.179056e+13 -1.165914e+14 -1.199379e+17 +1.753753e+18   
Q20-048   +1.574379e+02   +6.657806e-07 -5.765986e-02 +8.877106e-04 -2.318928e-02 +1.566982e+00 +2.391747e+03 -3.274137e+03 -2.761862e+04 -3.611278e+05 -2.240361e+11 +9.948780e+09 +1.840882e+12 -1.422403e+14 +4.532987e+18 +3.525318e+18   -1.770297e-07 -9.227105e-06 +1.393767e-03 +3.406451e-03 -1.708914e+00 -1.072087e+02 -1.030747e+03 +8.940738e+03 +2.171647e+07 +3.382634e+08 -2.938484e+10 -2.476038e+12 -5.629249e+14 +5.515215e+16 +1.171440e+18   
Q20-049   +1.574377e+02   +3.122657e-07 -5.766817e-02 -1.227788e-03 -7.206260e-02 +5.496664e-01 +2.406820e+03 +6.749914e+02 +1.204579e+05 +9.124746e+06 -2.241795e+11 +6.127578e+10 +3.048705e+12 +3.190747e+14 +4.514525e+18 -3.168907e+18   +9.523697e-07 -1.680156e-05 -3.400693e-03 +1.105789e-02 +2.433903e+00 -1.479102e+02 +6.643009e+03 +4.480530e+04 +1.805244e+06 +3.397297e+09 -4.294988e+10 +1.594024e+12 -1.003082e+14 -4.805082e+16 +3.484949e+16   
Q20-051   +1.574385e+02   +5.133630e-07 -5.758151e-02 -9.417436e-04 -3.949267e-02 +3.975750e-01 +2.435949e+03 +2.030157e+03 +4.706240e+04 +1.750729e+07 -2.233140e+11 -2.609745e+10 +2.253624e+11 -4.348567e+14 +4.518590e+18 +2.315259e+18   +4.337278e-07 -1.717108e-05 -8.632730e-04 +6.751214e-03 +9.304160e-01 -1.695884e+02 +1.105244e+03 +1.322779e+05 +6.408610e+06 +3.457297e+09 -3.449447e+10 -7.920369e+12 -4.892993e+14 -1.406233e+16 +1.584019e+18   
Q20-053   +1.574410e+02   +4.884173e-07 -5.765051e-02 -2.096914e-03 -8.640449e-02 -1.511043e-01 +2.389674e+03 +1.952933e+03 +2.375057e+05 +2.382852e+07 -2.234241e+11 -2.334208e+10 -9.596452e+11 -6.134396e+14 +4.526931e+18 +1.128727e+18   -2.920572e-07 -2.049022e-05 +4.592553e-04 +1.387632e-02 +1.110194e+00 -1.619650e+02 -4.554568e+02 +1.696604e+05 -8.286107e+05 +4.155428e+09 -2.151905e+10 -1.042361e+13 +1.141821e+14 -7.411703e+16 -3.447054e+17   
Q20-055   +1.574381e+02   +4.628040e-07 -5.760460e-02 -1.248371e-03 -2.502801e-02 -6.968796e-01 +2.401705e+03 +8.693340e+02 -8.742433e+04 +3.397506e+07 -2.241638e+11 +1.966746e+10 +6.336135e+12 -1.057247e+15 +4.569289e+18 -1.041391e+18   -6.867524e-09 -1.287514e-05 +4.389132e-04 -2.015315e-03 -6.108694e-02 -1.692694e+02 -3.064977e+03 +5.513131e+04 +6.357635e+05 +4.306184e+09 +5.667039e+10 -3.104770e+12 -1.113443e+14 -3.064405e+16 -1.375666e+18   
Q20-057   +1.574392e+02   +4.889353e-07 -5.760790e-02 -1.398371e-03 -5.944523e-02 -1.159749e+00 +2.410484e+03 -1.230880e+02 +1.028570e+05 +2.689518e+07 -2.240199e+11 -2.759689e+10 -1.987418e+11 -6.118659e+14 +4.547330e+18 +2.898504e+18   +5.020663e-07 -9.464676e-06 -7.853870e-04 +7.992228e-03 +1.372306e+00 -1.095796e+02 -6.942572e+01 +2.197658e+05 +4.229215e+06 +6.387101e+08 -1.057160e+09 -1.071080e+13 -3.940483e+14 +7.315059e+16 +1.035952e+17   
Q20-061   +1.574371e+02   +4.857082e-07 -5.772254e-02 +1.224540e-04 -5.365867e-02 +8.319729e-01 +2.428586e+03 -2.710186e+03 -9.355355e+04 +6.403999e+06 -2.255900e+11 +1.005481e+10 +3.919810e+12 -3.469300e+14 +4.595213e+18 +2.387634e+18   +3.778839e-07 +1.521240e-05 -1.572985e-03 +6.992488e-04 +5.659610e-01 -2.861243e+02 +2.131594e+03 +6.087225e+04 +8.428496e+06 +8.231929e+09 -9.335423e+10 -1.064141e+13 -5.043384e+14 -1.450363e+17 +5.790045e+18   
Q20-063   +1.574379e+02   +7.397158e-08 -5.767576e-02 -5.333139e-04 -5.634507e-02 +3.241331e-01 +2.361042e+03 -1.711306e+03 -8.598660e+03 -5.652333e+06 -2.217035e+11 +8.357067e+10 +3.298557e+12 -2.449626e+13 +4.519174e+18 -1.299211e+18   +2.682736e-07 -9.527509e-06 -1.150456e-03 +5.205945e-03 +1.310866e+00 -2.059173e+02 +1.778233e+03 +2.165116e+05 +1.077787e+07 +2.692368e+09 -2.486700e+10 -1.102104e+13 -6.336826e+14 +7.642931e+16 +2.018132e+18   
Q20-065   +1.574379e+02   +2.907372e-07 -5.767234e-02 -1.920285e-03 -4.282039e-02 -1.280612e+00 +2.413768e+03 +1.632650e+03 -4.296328e+02 +7.302581e+06 -2.224029e+11 -4.287737e+10 +9.459158e+11 -2.118448e+14 +4.516942e+18 +3.357852e+18   +1.647222e-07 -1.730368e-05 -2.593206e-04 +1.292971e-02 +7.788201e-02 -1.929474e+02 +2.643503e+02 +1.259479e+04 +1.736876e+07 +2.742746e+09 -7.108193e+09 -4.038845e+12 -5.605956e+14 +5.207226e+16 -5.235420e+17   
Q20-066   +1.574365e+02   +9.567394e-07 -5.771524e-02 -4.835427e-05 -2.190551e-02 +2.326032e-01 +2.374878e+03 +4.850237e+02 -3.138559e+03 +2.588795e+07 -2.239064e+11 +5.646079e+10 -1.076858e+12 -8.444954e+14 +4.553351e+18 -2.835464e+18   -1.537093e-07 -1.172878e-05 +1.728923e-03 +1.816823e-02 -8.930159e-01 -2.077166e+02 -7.477942e+03 +2.377681e+05 +8.901614e+05 +4.395894e+09 +1.341764e+11 -6.840974e+12 -5.632076e+13 -1.170813e+16 -8.896025e+17   
Q20-068   +1.574380e+02   +4.758446e-07 -5.770163e-02 -1.322362e-03 -4.042986e-02 +5.437063e-01 +2.431139e+03 +1.920827e+02 +2.868563e+04 +1.705232e+07 -2.234670e+11 +4.249378e+10 +3.644691e+12 -3.698878e+14 +4.525435e+18 -1.149531e+18   +2.402529e-07 -1.718011e-05 -3.741889e-04 +5.524082e-03 +3.302296e-02 -3.008128e+02 +3.154578e+02 +2.103046e+05 +1.229868e+07 +7.915040e+09 -3.536765e+10 -1.388087e+13 -4.794629e+14 -1.355884e+17 +2.689417e+18   
Q20-069   +1.574364e+02   -2.460930e-07 -5.766981e-02 -6.867770e-04 -8.752906e-02 -1.442839e-03 +2.404069e+03 +4.803592e+03 +3.714525e+05 -6.215462e+06 -2.244424e+11 -9.726213e+10 -1.264878e+13 -2.316973e+14 +4.568203e+18 +2.596532e+18   +3.371565e-07 +2.052856e-05 -6.013595e-04 +1.907639e-02 -1.019945e-01 -1.864533e+02 -7.215237e+02 +1.119942e+05 +1.022070e+07 +4.245802e+09 +7.230177e+10 -5.794450e+12 -5.035463e+14 -5.480754e+16 -1.898988e+18   
Q20-071   +1.574368e+02   +6.809107e-07 -5.771515e-02 +1.944757e-04 -7.710770e-02 +3.597262e-01 +2.423387e+03 -2.812550e+03 +1.651005e+05 +1.916354e+07 -2.249837e+11 +6.157811e+10 -4.387629e+12 -8.282847e+14 +4.550451e+18 -2.770301e+16   +2.461636e-07 +5.634347e-06 +1.094789e-03 +9.041876e-03 -2.106003e+00 -1.818158e+02 -3.179736e+03 +4.439621e+04 +1.631906e+07 +3.243848e+09 +1.428728e+11 -7.323269e+12 -1.301245e+14 -1.045180e+16 -3.234448e+18   
Q20-073   +1.574372e+02   +8.294977e-07 -5.769112e-02 -6.346579e-04 -7.015286e-02 +2.832140e-01 +2.449368e+03 -3.941866e+02 +1.711711e+05 +1.976760e+07 -2.273336e+11 -5.790957e+10 -2.951037e+12 -3.282607e+14 +4.694816e+18 +5.013898e+18   +3.866234e-07 +2.621852e-05 -4.676337e-04 +1.411048e-02 -6.461910e-01 -1.911830e+02 +3.192054e+03 -7.584650e+04 +2.292164e+07 +5.517627e+09 -1.215232e+10 -1.960466e+12 -6.983889e+14 -1.085754e+17 +1.870938e+18   
Q20-074   +1.574376e+02   +3.722161e-07 -5.768261e-02 -1.727823e-03 -5.731979e-02 -2.760751e-01 +2.405002e+03 +2.057245e+02 +2.259644e+05 +2.492780e+07 -2.260057e+11 +1.508587e+10 -4.634981e+12 -2.109560e+14 +4.613675e+18 +1.751535e+18   +3.505027e-07 +2.690232e-06 -3.391478e-04 +1.586089e-02 +1.377292e-02 -2.174186e+02 +4.550670e+03 +2.976304e+03 +1.411896e+07 +5.318944e+09 -1.304181e+11 +8.967432e+10 -1.763335e+14 -1.146084e+17 +2.960945e+18   
Q20-076   +1.574369e+02   +6.590939e-07 -5.768895e-02 -1.026718e-03 -3.043835e-02 -1.953127e-01 +2.341784e+03 -9.005265e+02 +1.348267e+05 +2.548073e+07 -2.264314e+11 +2.406195e+10 -3.995331e+12 -5.541851e+14 +4.670517e+18 +1.915916e+18   +3.096681e-08 +2.033531e-05 -8.338382e-04 +3.232279e-02 +3.389654e-01 -2.550291e+02 +9.372758e+02 +4.128288e+05 -6.186157e+06 +7.768109e+09 -9.596759e+10 -1.559380e+13 -4.959745e+13 -2.305210e+17 +4.067022e+18   
Q20-077   +1.574378e+02   +1.148410e-07 -5.764996e-02 -7.318414e-04 -4.621788e-02 -1.117939e+00 +2.388741e+03 -1.987992e+03 +1.072554e+04 +3.752045e+06 -2.268241e+11 +5.474255e+10 -3.018992e+12 -5.080899e+13 +4.593895e+18 +5.826367e+17   +2.677154e-07 -1.079851e-05 -8.528568e-04 +2.018844e-02 +1.123127e+00 -2.403294e+02 +8.823091e+02 -1.849401e+04 +5.199042e+06 +2.462522e+09 -1.232717e+10 -8.926452e+10 -3.507296e+14 +1.694465e+16 +9.921486e+17   
Q20-078   +1.574377e+02   +6.666402e-07 -5.765688e-02 -5.452751e-04 -6.553291e-02 +6.664649e-01 +2.387166e+03 +6.449211e+02 -1.108024e+05 +2.922144e+07 -2.223737e+11 -7.866528e+10 +2.555822e+12 -6.870978e+14 +4.484576e+18 +3.718425e+18   +3.739086e-07 -1.001587e-05 -5.259149e-04 +2.259872e-02 -6.062930e-02 -2.631019e+02 +3.848570e+03 +3.184585e+04 +3.436597e+06 +5.391327e+09 -6.371822e+10 -1.026333e+13 +6.154417e+14 -1.595571e+17 -2.087792e+18   
Q20-080   +1.574374e+02   +7.676918e-07 -5.766920e-02 -7.620959e-06 -7.030915e-02 -1.745602e-02 +2.439307e+03 -7.089186e+02 +1.966476e+05 +8.550554e+06 -2.267603e+11 +3.464268e+10 -4.785240e+12 -6.526276e+14 +4.634177e+18 -9.582145e+17   +9.414453e-09 +9.501859e-06 -8.723283e-04 +8.371550e-03 +1.027734e+00 -1.666069e+02 +1.764387e+02 +1.404297e+05 -2.237228e+06 +4.338197e+09 +1.066088e+10 -9.384206e+12 +9.555976e+13 -6.388330e+16 -1.243396e+18   
Q20-081   +1.574374e+02   +3.498784e-07 -5.768208e-02 -9.683817e-04 -5.308085e-02 -4.885879e-01 +2.362153e+03 -1.281870e+03 +9.699677e+04 +3.242856e+07 -2.260130e+11 +2.175173e+10 -4.897336e+12 -6.870718e+14 +4.648720e+18 +3.384360e+18   +4.954673e-07 +5.252170e-06 -2.294285e-03 +1.903247e-02 +1.622729e+00 -2.308902e+02 +3.391167e+03 +3.148497e+04 -1.434115e+07 +6.894277e+09 -1.139191e+11 -5.518450e+12 +6.075617e+14 -1.931789e+17 +6.753795e+18   
Q20-082   +1.574376e+02   -2.394720e-08 -5.768038e-02 -9.358114e-04 -5.658341e-02 -3.919505e-02 +2.320577e+03 +6.440780e+02 +2.561838e+05 +2.928199e+06 -2.273209e+11 +4.085097e+10 -8.909555e+12 +3.475792e+14 +4.655871e+18 -6.006436e+18   +7.154847e-08 +4.910516e-06 -1.504655e-03 +1.761901e-02 +1.256160e+00 -1.639684e+02 +5.640067e+03 +6.346128e+04 -2.281568e+07 +5.238442e+09 -6.272798e+10 -7.227568e+12 +4.638769e+14 -1.432321e+17 +3.833770e+18   
Q20-083   +1.574361e+02   -4.630070e-08 -5.766639e-02 -1.113798e-03 -7.121658e-02 -5.474751e-01 +2.329639e+03 -1.263510e+03 +1.718180e+05 +1.400085e+07 -2.239449e+11 +6.681212e+10 -2.508413e+12 -2.598989e+14 +4.611339e+18 -2.606234e+17   +1.626090e-07 -2.077328e-05 -6.298065e-04 +2.257217e-02 +5.876778e-01 -2.012107e+02 +6.246744e+02 -8.591181e+04 -1.123881e+07 +3.609816e+09 -6.157266e+10 -2.551216e+12 +3.230868e+14 +4.563113e+15 +2.830880e+18   
