# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
Q20-029   +1.995600e+00   +5.585177e-06 -7.431620e-02 +6.335478e-03 -3.958664e-02 +1.774573e-01 +1.140497e+03 -4.022616e+04 -1.299402e+06 +2.494918e+06 -2.766631e+11 +9.067869e+11 +9.258529e+12 +1.198038e+15 +6.213540e+18 -4.722573e+18   +5.258088e-06 +8.801929e-07 -1.279586e-02 +2.522004e-02 +1.069268e+01 -3.001492e+02 +3.815412e+04 +9.001483e+05 +4.452551e+07 +1.302111e+10 -1.651990e+11 -4.418919e+13 +5.517985e+15 -2.322705e+17 -6.105968e+18   
Q20-030   +1.995100e+00   +4.779880e-07 -7.454213e-02 -1.161572e-02 -1.785305e-02 -7.562207e+00 +1.223971e+03 +3.612913e+04 -4.051380e+04 +8.221082e+07 -2.875406e+11 -5.215774e+11 -2.773452e+13 +8.075976e+14 +6.140188e+18 -1.834810e+18   +1.720145e-06 -2.482684e-05 -2.106918e-03 +3.260079e-02 +4.033404e+00 -1.959662e+02 -2.527561e+03 +7.349586e+03 +3.608250e+06 +4.833260e+09 -2.550235e+11 -2.803852e+13 +1.785184e+15 -3.276303e+17 -4.058015e+18   
Q20-032   +1.995450e+00   +1.943587e-06 -7.445889e-02 -3.129072e-03 +7.247899e-02 +3.789960e-01 +1.450773e+03 +1.246697e+04 -9.259165e+05 +8.990193e+07 -2.806747e+11 +1.828839e+11 +2.088075e+13 +3.255270e+15 +5.963031e+18 -2.980255e+19   +6.815044e-06 -7.090070e-06 -1.927738e-02 +2.998203e-02 +1.420409e+01 -3.254491e+02 +4.904259e+04 -7.300709e+05 +1.151715e+08 +4.861615e+09 -4.221400e+11 -1.898711e+13 -2.561367e+14 -3.868393e+17 +1.767068e+19   
Q20-037   +1.995100e+00   +3.327098e-06 -7.474397e-02 +2.673193e-03 -1.093948e-01 +4.938046e-01 +1.317148e+03 -8.513137e+03 -2.036836e+05 +5.286953e+07 -2.840056e+11 +5.217909e+11 +5.172267e+13 -3.819979e+15 +5.992015e+18 -1.742625e+18   +2.195725e-07 -2.291010e-06 +2.603725e-03 +5.108982e-03 +2.010598e+00 -3.114708e+02 -1.575302e+04 -7.569205e+04 -6.971666e+06 +7.074623e+09 -5.056834e+11 -4.279219e+13 +8.597659e+14 -1.280087e+17 -4.737898e+19   
Q20-040   +1.994650e+00   +2.437538e-06 -7.399659e-02 -3.242635e-03 -1.204085e-01 -9.591056e-01 +1.226692e+03 +1.219782e+04 -3.693925e+05 +8.425538e+07 -2.777272e+11 +3.264858e+11 +5.996646e+12 +5.266588e+14 +6.235490e+18 +2.126911e+19   +6.562124e-06 -1.155681e-05 -1.804835e-02 -2.546631e-02 +1.471079e+01 -2.472557e+02 +3.503880e+04 -3.281086e+04 -4.747231e+06 +4.252416e+09 -5.692267e+11 -4.390399e+13 -1.785962e+15 +1.535149e+17 -1.088252e+19   
Q20-043   +1.994950e+00   +8.738981e-06 -7.598210e-02 +1.914588e-02 -2.480425e-02 +6.901030e+00 +1.155865e+03 -4.144120e+04 -6.879551e+05 +1.312845e+08 -2.897661e+11 +3.500873e+11 -5.540430e+13 +8.533858e+15 +6.226918e+18 -2.979287e+19   -4.656083e-07 -3.565813e-05 +4.386880e-03 +2.711011e-02 +2.748688e+00 -2.228166e+02 -2.370067e+04 -7.152911e+05 +1.310882e+07 +3.093434e+09 +6.806592e+10 -9.540901e+13 -8.464834e+14 -2.119116e+17 -3.623876e+19   
Q20-046   +1.995650e+00   +1.564236e-06 -7.557342e-02 -6.323263e-03 -6.720828e-02 -3.872681e+00 +1.196740e+03 +1.473634e+04 +6.570651e+05 +8.369809e+06 -2.855938e+11 +6.914825e+11 -1.559266e+13 -1.991475e+14 +6.020835e+18 -1.166667e+19   +9.570902e-06 -1.888435e-05 -2.534938e-02 +3.813494e-02 +1.428105e+01 -1.992336e+02 +5.475529e+04 -6.233067e+04 +7.335039e+07 +1.575931e+10 -2.947084e+11 -4.619244e+13 +7.226618e+15 -3.578594e+16 +4.794540e+18   
Q20-047   +1.994950e+00   +6.832908e-07 -7.578496e-02 -1.063279e-02 -6.581689e-02 -4.493936e+00 +1.221750e+03 +3.914076e+04 +1.241698e+05 +7.169027e+07 -2.793104e+11 -3.842837e+11 +4.176364e+13 -4.053351e+15 +6.083105e+18 -2.304642e+19   -6.415499e-06 -7.365062e-06 +2.722370e-02 +2.267580e-02 -1.560837e+01 +3.258943e+01 -7.614061e+04 -5.702950e+05 +3.055969e+07 +8.998682e+09 +3.121815e+11 -8.501556e+13 -6.194110e+14 +3.320735e+17 +6.480348e+17   
Q20-050   +1.995700e+00   +1.910623e-06 -7.624412e-02 -7.007837e-03 -6.075878e-02 -8.965947e+00 +1.481966e+03 +2.314205e+04 -9.194664e+05 +6.441454e+07 -2.885223e+11 -1.301078e+11 +1.349283e+13 -6.027725e+15 +6.482252e+18 +6.121586e+18   +6.740372e-06 +1.320009e-06 -1.960844e-02 +1.685367e-02 +1.223196e+01 -3.093316e+02 +5.616531e+04 +5.571779e+05 +4.191372e+07 +2.491024e+09 -2.714387e+11 -1.895257e+13 -1.681276e+15 -4.455863e+17 +1.910924e+18   
Q20-056   +1.994950e+00   +3.136492e-06 -7.686278e-02 -1.103286e-03 -5.751262e-02 -3.506198e+00 +1.535627e+03 +1.161798e+03 +3.273566e+05 +9.221073e+06 -2.844175e+11 -1.483744e+11 +1.739704e+13 -1.779881e+15 +6.240512e+18 +1.729361e+19   +2.630108e-06 -1.312307e-05 -4.300559e-03 +2.347633e-02 +5.440447e+00 -1.334639e+02 +2.876292e+03 -9.383965e+04 +6.451791e+07 +1.131656e+09 +2.290273e+10 -6.135347e+12 -1.817765e+15 +1.496953e+17 +1.217674e+19   
