# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
Q20-021   +2.999625e+01   +9.201960e-07 -5.913773e-02 -6.968388e-04 -9.140683e-02 -8.557626e-01 +2.340660e+03 -2.497707e+03 +2.831660e+05 +3.748662e+07 -2.321655e+11 +4.619261e+10 -9.808473e+12 -1.752177e+15 +4.709042e+18 -1.014606e+18   +8.259192e-07 +8.183446e-08 -2.030367e-03 +2.736920e-02 +2.006077e+00 -2.308984e+02 +3.780663e+03 +4.084237e+04 +1.803384e+07 +8.210760e+09 -6.626172e+10 -4.568414e+12 -5.004826e+14 -2.203629e+17 +5.005136e+18   
Q20-022   +2.999585e+01   +2.831700e-07 -5.909791e-02 -9.354424e-04 -9.887504e-02 -2.326109e-01 +2.346636e+03 +3.568887e+02 +2.779383e+04 +1.030489e+07 -2.324948e+11 -4.099584e+09 +8.436894e+12 -8.983263e+14 +4.664219e+18 +2.231681e+17   +1.320292e-07 -1.244872e-05 +1.383661e-04 +3.686537e-03 +2.207055e-01 -1.709686e+02 +7.534212e+02 +4.127888e+04 +9.405174e+06 +4.740869e+09 -6.044259e+10 -9.144212e+12 +4.582297e+14 -5.347256e+16 +4.318234e+18   
Q20-023   +2.999595e+01   +3.327946e-07 -5.913098e-02 -1.239353e-03 -6.102004e-02 -9.317698e-02 +2.457886e+03 -1.897449e+03 -1.541537e+05 +1.259938e+07 -2.342556e+11 -6.800085e+09 -8.430865e+11 -3.154216e+14 +4.800155e+18 -1.156915e+17   +5.937562e-07 -1.320551e-05 -1.200814e-03 +2.688283e-02 +1.751771e+00 -2.182847e+02 +2.767633e+02 -9.164424e+04 +6.932396e+05 +5.346545e+09 -5.581957e+10 -3.732184e+12 +6.426888e+13 -7.959285e+16 -8.210085e+17   
Q20-026   +2.999640e+01   +3.444027e-07 -5.914896e-02 -2.092956e-03 -3.199001e-02 -1.795603e+00 +2.392578e+03 +2.764534e+03 +3.888787e+04 +1.671304e+07 -2.334018e+11 -1.223714e+11 +5.170350e+12 -1.309758e+14 +4.746886e+18 +5.565421e+18   +4.117814e-07 -1.971813e-05 -1.491858e-04 +6.564881e-03 -2.897140e-01 -1.670641e+02 +1.457294e+02 +1.643382e+04 +9.665256e+06 +4.669650e+09 +5.237368e+10 +6.835174e+12 -1.901691e+14 -8.527500e+16 -5.212469e+18   
Q20-027   +2.999635e+01   +5.702187e-07 -5.915890e-02 -1.407320e-03 -8.338144e-02 -6.547513e-01 +2.394525e+03 -9.506570e+02 +1.152104e+05 +2.025987e+07 -2.330395e+11 +1.469483e+10 -4.018092e+12 -5.561680e+14 +4.754552e+18 +1.007936e+18   +1.830797e-07 -2.100061e-05 -7.712418e-05 +1.526362e-02 +3.505146e-01 -1.815103e+02 -1.105313e+03 +4.573693e+04 +9.402677e+06 +5.931938e+09 -2.711644e+10 -6.445101e+12 -4.017345e+14 -1.307433e+17 +2.445986e+16   
Q20-028   +2.999600e+01   +2.510611e-07 -5.915002e-02 -1.073902e-03 -7.748900e-02 -5.412082e-01 +2.363787e+03 -2.760929e+03 -3.256165e+04 +2.989626e+07 -2.324923e+11 +4.506768e+10 +1.525703e+12 -7.376610e+14 +4.744866e+18 +3.304819e+18   +3.091746e-07 -1.709110e-05 -3.365952e-04 +2.117029e-02 +2.284512e-01 -1.563319e+02 -9.438142e+02 +1.987980e+05 +2.192475e+07 +3.684151e+09 +7.101033e+10 -9.075260e+12 -2.916749e+14 -3.597793e+16 +2.604467e+18   
Q20-033   +2.999600e+01   +6.811928e-07 -5.913495e-02 -1.117419e-03 -8.532448e-02 -8.836928e-01 +2.399630e+03 -5.456084e+02 +7.556227e+04 +2.983721e+07 -2.342629e+11 +1.985420e+10 -4.364715e+11 -6.534948e+14 +4.751310e+18 -1.991410e+18   +4.737958e-07 -1.477241e-05 -9.226023e-04 +1.949279e-02 +1.164521e+00 -1.181070e+02 -2.255247e+02 -6.677267e+04 +2.534953e+07 +4.384708e+09 +2.317480e+10 -7.448777e+12 -8.079324e+14 -7.078147e+16 -7.790922e+17   
Q20-034   +2.999600e+01   +4.187922e-07 -5.910108e-02 -7.141876e-04 -8.598200e-02 -9.077997e-01 +2.390784e+03 -1.909620e+03 +1.061872e+05 +9.078527e+06 -2.315323e+11 +3.483918e+10 -6.080051e+11 -1.252793e+14 +4.634785e+18 -1.387846e+18   +8.829641e-07 -2.327973e-05 -3.906581e-03 +1.220104e-02 +3.387142e+00 -1.680096e+02 +8.023903e+03 +5.843793e+04 -5.863862e+06 +3.094227e+09 -8.057228e+10 -4.079487e+12 +5.615089e+13 +9.789925e+15 +1.457438e+18   
Q20-035   +2.999590e+01   +4.762261e-07 -5.911528e-02 -1.959615e-03 -5.565241e-02 -1.304030e+00 +2.413833e+03 +1.118809e+03 +4.205191e+04 +2.777715e+07 -2.334243e+11 -1.893766e+10 -4.989002e+10 -6.888388e+14 +4.698142e+18 +3.205052e+18   +1.465422e-07 -1.985568e-05 +1.742556e-04 +2.665560e-02 -1.464325e-01 -1.190140e+02 -1.440388e+03 +9.751683e+04 +1.193047e+07 +5.052307e+09 +2.505857e+09 -8.697262e+12 -1.640534e+14 -1.216615e+17 +1.045786e+18   
Q20-036   +2.999610e+01   +6.104624e-07 -5.917973e-02 -6.596087e-04 -7.596964e-02 -7.088912e-01 +2.380226e+03 -1.610459e+03 +1.851507e+05 +9.875517e+06 -2.332929e+11 +5.133047e+10 -9.280606e+12 +2.790857e+14 +4.680442e+18 +3.579889e+18   +8.970463e-07 -2.265007e-05 -1.692357e-03 +2.536039e-02 +4.047600e-01 -1.515863e+02 +3.144640e+03 -9.842496e+04 +1.154592e+06 +6.015335e+09 -6.746194e+10 -2.206336e+12 -8.655979e+14 -1.434340e+17 +3.506179e+18   
Q20-038   +2.999590e+01   +6.742178e-07 -5.915919e-02 -1.414595e-03 -1.053115e-01 -1.214670e+00 +2.436022e+03 -6.493851e+02 +1.634257e+05 +3.253907e+07 -2.320225e+11 -1.780015e+10 -5.579009e+12 -1.080458e+15 +4.676569e+18 -6.211752e+17   +3.213456e-07 -2.565106e-05 +7.411566e-07 +3.147583e-02 -2.675129e-01 -1.611151e+02 +1.465878e+02 +5.249117e+04 +1.121292e+07 +3.310300e+09 -1.718317e+10 -9.698969e+12 -5.255322e+14 -3.774856e+16 +7.142583e+18   
Q20-039   +2.999590e+01   +1.073594e-06 -5.914885e-02 -5.211819e-04 -5.327431e-02 +1.588564e-01 +2.379208e+03 -4.054958e+03 +3.574922e+04 +1.895841e+07 -2.323466e+11 +5.425151e+10 -3.571238e+12 -6.754500e+13 +4.698272e+18 +2.046986e+18   +1.358356e-07 -9.008898e-06 -1.390529e-04 +3.193928e-02 +7.799709e-01 -1.567075e+02 +2.107543e+03 +5.397161e+04 +1.345820e+07 +3.302789e+09 -9.935395e+10 -6.339623e+12 +4.444607e+13 -5.121430e+16 +6.387220e+18   
Q20-041   +2.999640e+01   +7.653398e-07 -5.910953e-02 -1.165174e-03 -6.983215e-02 -5.351802e-01 +2.368414e+03 +9.052693e+01 +2.867225e+05 +3.877479e+07 -2.319672e+11 +3.513532e+10 -4.537258e+12 -1.540057e+15 +4.687449e+18 -2.986727e+18   +6.162963e-07 -3.322531e-06 -1.116469e-03 +1.165948e-02 +1.490435e+00 -2.040798e+02 -8.647438e+02 +1.632454e+05 +2.277914e+07 +6.907549e+09 -3.268087e+10 -5.934432e+12 -1.490159e+14 -1.619224e+17 -2.881511e+18   
Q20-044   +2.999570e+01   +7.548475e-07 -5.911884e-02 -1.640206e-03 -9.373967e-02 -1.505276e+00 +2.421918e+03 +8.525672e+02 +1.570711e+05 +2.444389e+07 -2.328281e+11 -4.115260e+10 -3.261146e+12 -5.515024e+14 +4.735212e+18 +2.615588e+17   +7.424668e-07 -1.846133e-05 -2.209490e-03 +2.511991e-04 +2.124877e+00 -1.880790e+02 +4.194871e+03 +8.624019e+03 +1.266084e+06 +5.315459e+09 -1.487998e+11 -5.966228e+12 -1.570530e+14 -1.219853e+17 +2.289745e+18   
Q20-045   +2.999625e+01   +9.506155e-07 -5.909469e-02 -7.519793e-04 -5.651420e-02 -4.575165e-01 +2.424481e+03 -1.534571e+02 +4.092588e+04 +2.712184e+07 -2.324340e+11 +2.469841e+10 +1.103416e+12 -9.129301e+14 +4.712829e+18 -2.696058e+18   +6.962964e-07 -9.083715e-06 -1.804361e-03 +3.517806e-02 +1.510086e+00 -1.706257e+02 +3.526654e+03 +3.238266e+04 +8.029044e+06 +6.119052e+09 +5.539059e+09 -1.557875e+13 -3.520093e+14 -1.270948e+17 +7.908982e+16   
Q20-048   +2.999600e+01   +5.610641e-07 -5.904897e-02 -2.607831e-05 -2.043376e-02 +9.559115e-01 +2.381202e+03 -1.118851e+03 +1.907479e+04 +9.243996e+06 -2.305919e+11 -2.938067e+10 +4.330114e+12 -1.796987e+14 +4.634288e+18 +3.546463e+18   +1.598254e-07 -9.595356e-06 +6.171926e-04 +1.728162e-03 -1.186337e+00 -8.096096e+01 +3.879394e+02 +5.816749e+04 +1.831767e+07 +3.790612e+08 -2.893739e+10 -2.839038e+12 -4.405004e+14 +6.926457e+16 +1.013577e+18   
Q20-049   +2.999605e+01   +7.699797e-07 -5.907381e-02 -2.201328e-04 -8.128740e-02 +1.173860e+00 +2.388625e+03 -2.361542e+03 +1.252540e+05 +1.002631e+07 -2.305798e+11 +9.364626e+10 +2.231146e+11 +5.419894e+14 +4.641738e+18 -2.510252e+18   +8.331154e-07 -1.701894e-05 -2.519346e-03 +9.768470e-03 +1.942847e+00 -1.338585e+02 +3.541463e+03 +4.331504e+04 +1.218224e+07 +3.182270e+09 +1.764623e+10 +6.738511e+12 +1.147734e+14 -4.735207e+16 -3.438496e+18   
Q20-051   +2.999600e+01   +5.570246e-07 -5.902824e-02 -1.244156e-03 -5.198997e-02 +1.189976e-01 +2.418221e+03 +3.560685e+03 +5.320263e+04 +2.032140e+07 -2.286427e+11 -4.788132e+08 +4.407408e+12 -6.877440e+14 +4.638769e+18 -1.630031e+18   +5.611368e-07 -1.810965e-05 -9.142806e-04 +4.067276e-03 +1.159979e+00 -1.509173e+02 +1.049807e+02 +2.264922e+05 +5.243202e+06 +2.413582e+09 +1.379486e+10 -1.039389e+13 -3.137959e+14 +2.626448e+15 +1.884867e+18   
Q20-053   +2.999695e+01   +8.568181e-07 -5.906671e-02 -1.375616e-03 -9.176786e-02 +1.929850e-01 +2.375833e+03 -8.894854e+01 +1.789294e+05 +2.618740e+07 -2.301699e+11 +5.452368e+10 -4.340815e+12 -6.463824e+14 +4.636855e+18 -3.284235e+17   +2.252344e-07 -2.066483e-05 -8.983917e-04 +1.447873e-02 +2.202633e+00 -1.488607e+02 +1.479378e+03 +1.208528e+05 -1.642716e+06 +4.030286e+09 -4.609629e+10 -9.364489e+12 -2.085342e+14 -5.493268e+16 +5.633976e+17   
Q20-055   +2.999605e+01   +6.239742e-07 -5.906508e-02 -1.235709e-03 -2.667375e-02 -7.388379e-01 +2.379291e+03 +6.555750e+02 -4.308051e+04 +3.224763e+07 -2.314742e+11 +2.363957e+09 +2.481115e+12 -8.802609e+14 +4.690961e+18 -4.851292e+17   +1.794280e-07 -1.392564e-05 +1.035048e-04 -3.642436e-03 +3.246991e-01 -1.516573e+02 -3.192406e+03 +1.506721e+05 +8.974375e+06 +3.807721e+09 +5.618997e+10 -3.891589e+12 -1.800032e+14 -2.990143e+16 -2.122012e+18   
Q20-057   +2.999615e+01   +7.380971e-07 -5.901931e-02 -1.052845e-03 -6.210227e-02 -1.027590e+00 +2.388902e+03 -6.837814e+02 +7.757869e+04 +3.153509e+07 -2.308470e+11 +6.538432e+09 +3.259742e+12 -8.078950e+14 +4.685901e+18 +1.980518e+18   +4.595433e-07 -1.013514e-05 -2.172569e-04 +7.663513e-03 +1.275209e+00 -1.005403e+02 -1.744998e+03 +2.084069e+05 +7.220960e+06 +3.459851e+08 +2.983302e+09 -1.099190e+13 -1.794645e+14 +9.542128e+16 +2.628475e+18   
Q20-061   +2.999520e+01   +5.547661e-07 -5.913369e-02 -1.642343e-04 -5.619332e-02 +4.107170e-01 +2.388877e+03 -2.708025e+03 -7.044941e+04 +1.367929e+07 -2.315262e+11 +3.294965e+10 +5.249470e+12 -1.304431e+14 +4.688597e+18 +2.771047e+18   +3.920617e-07 +1.628656e-05 -1.275308e-03 -1.581742e-03 +5.588224e-01 -3.083723e+02 +1.502293e+03 +7.133005e+04 +7.997693e+06 +9.034092e+09 -1.409759e+11 -5.313754e+12 -4.664166e+14 -1.429329e+17 +3.822775e+18   
Q20-063   +2.999595e+01   +2.659213e-07 -5.906777e-02 -3.261345e-04 -6.021623e-02 +6.056704e-01 +2.317960e+03 -8.702285e+02 +1.054709e+04 -1.077437e+07 -2.287302e+11 +1.351928e+11 +4.097957e+12 -4.545070e+14 +4.660206e+18 -3.752947e+18   +2.996016e-07 -1.036634e-05 -8.393576e-04 +5.277609e-03 +1.174526e+00 -1.793609e+02 +9.087417e+02 +2.834906e+05 +2.667629e+07 +1.587185e+09 +3.063338e+10 -4.200674e+12 -6.445217e+14 +9.816702e+16 +1.441990e+18   
Q20-065   +2.999600e+01   +7.079224e-07 -5.909035e-02 -1.010748e-03 -5.148763e-02 -9.680711e-01 +2.391780e+03 +1.668812e+02 +5.753004e+04 +9.426910e+06 -2.294261e+11 -8.447883e+09 -4.848193e+11 -3.811298e+14 +4.609935e+18 +7.618059e+17   +4.524767e-07 -1.849563e-05 -8.598003e-04 +1.342472e-02 +6.159258e-01 -1.669343e+02 -3.563789e+02 +3.419576e+04 +2.510838e+07 +1.746880e+09 -2.080583e+10 -1.842082e+12 -8.781114e+14 +4.865935e+16 -1.710397e+18   
Q20-066   +2.999435e+01   +9.971528e-07 -5.908419e-02 -2.175973e-04 -1.148740e-02 +1.929166e-01 +2.345533e+03 -4.503775e+02 -2.447456e+05 +1.541862e+07 -2.316169e+11 -1.518559e+10 +4.406583e+11 -9.440698e+14 +4.647102e+18 -2.750605e+18   +1.504787e-07 -1.213093e-05 +9.213028e-04 +1.805010e-02 -2.297604e-01 -2.169058e+02 -4.142377e+03 +2.725920e+05 +5.260477e+05 +3.805533e+09 +1.702982e+11 -3.001489e+12 +2.712362e+13 -1.640880e+16 -1.491382e+18   
Q20-068   +2.999620e+01   +7.705279e-07 -5.910685e-02 -8.707443e-04 -4.307522e-02 +9.534644e-01 +2.413947e+03 -3.093844e+02 +1.783335e+05 +1.751284e+07 -2.308002e+11 +9.848464e+10 +3.960728e+12 -1.338464e+14 +4.620022e+18 -1.934914e+18   +3.443336e-07 -1.853653e-05 -4.799258e-04 +8.446097e-03 +2.936128e-01 -2.416217e+02 +1.077081e+03 +1.731438e+05 +1.122681e+07 +5.913029e+09 -1.833709e+09 -1.322210e+13 +7.253942e+13 -1.130127e+17 +5.386259e+18   
Q20-069   +2.999540e+01   -1.001215e-07 -5.906586e-02 -8.715946e-04 -1.092448e-01 -9.113074e-02 +2.367335e+03 +5.542016e+03 +4.126523e+05 +5.423345e+06 -2.316356e+11 -1.024835e+11 -2.362289e+13 -7.356508e+14 +4.658981e+18 +4.818492e+18   +5.069547e-07 +2.147486e-05 -9.201788e-04 +1.452740e-02 +4.786524e-01 -1.958938e+02 -8.406292e+02 -3.477300e+03 -1.305919e+06 +4.865649e+09 +8.427432e+10 -7.874344e+12 -2.925356e+14 -3.449842e+16 +4.406716e+17   
Q20-071   +2.999550e+01   +8.435565e-07 -5.909916e-02 +2.252347e-04 -8.425467e-02 +3.416149e-01 +2.415232e+03 -2.642458e+03 +1.598446e+05 +2.111076e+07 -2.309778e+11 +8.240579e+10 -4.401734e+12 -1.064953e+15 +4.692637e+18 -4.785855e+17   +4.610072e-07 +6.329089e-06 +7.076461e-04 +7.552350e-03 -1.987398e+00 -1.938276e+02 -3.024332e+03 +5.977993e+04 +2.473900e+07 +4.453261e+09 +1.991944e+11 -7.703512e+12 -4.483062e+14 -4.972279e+16 -4.835479e+18   
Q20-073   +2.999560e+01   +1.087740e-06 -5.911814e-02 -2.734722e-04 -8.264135e-02 +2.794827e-01 +2.403194e+03 -1.232628e+03 +1.753378e+05 +3.113546e+07 -2.339053e+11 -2.278152e+10 -6.364173e+12 -1.785108e+14 +4.747190e+18 +5.264555e+18   +3.642941e-07 +2.697102e-05 -4.369348e-07 +1.442102e-02 -9.668591e-01 -1.904045e+02 +2.290634e+03 -8.253634e+04 +2.864437e+07 +5.334692e+09 +1.004533e+10 -7.009591e+12 -8.333529e+14 -1.071264e+17 +1.902935e+18   
Q20-074   +2.999585e+01   +7.030463e-07 -5.910861e-02 -1.135306e-03 -6.827688e-02 -2.767328e-01 +2.351575e+03 -7.313525e+02 +2.790986e+05 +2.655787e+07 -2.327394e+11 -3.317088e+10 -4.372495e+12 -2.267947e+14 +4.691086e+18 -1.943652e+18   +3.668037e-07 +2.885672e-06 -6.733905e-05 +1.248222e-02 -3.068676e-01 -2.079510e+02 +4.014615e+03 +5.609803e+04 +1.419936e+07 +4.491545e+09 -1.258025e+11 +1.734844e+12 -6.633808e+14 -7.840221e+16 +5.648831e+18   
Q20-076   +2.999575e+01   +8.578052e-07 -5.908674e-02 -9.311059e-04 -3.571336e-02 -3.348364e-01 +2.292259e+03 -6.072554e+02 +4.809335e+04 +1.912408e+07 -2.318262e+11 -2.060320e+09 -4.253106e+12 -3.072768e+14 +4.763632e+18 +7.900686e+17   -1.391132e-07 +2.076262e-05 -1.225720e-04 +3.386003e-02 +4.746222e-02 -2.548195e+02 -1.218051e+03 +4.091726e+05 -1.880035e+07 +8.437989e+09 +7.311242e+08 -1.955021e+13 -3.780536e+14 -1.794015e+17 +1.738009e+18   
Q20-077   +2.999600e+01   +2.806316e-07 -5.909185e-02 -7.653620e-04 -5.456278e-02 -1.298343e+00 +2.353428e+03 -2.616019e+03 +6.224617e+04 +8.803647e+06 -2.325839e+11 +6.575657e+10 +3.401897e+12 -3.975740e+14 +4.760168e+18 -1.382616e+18   +2.578773e-07 -1.200742e-05 -4.817512e-04 +2.005921e-02 +1.035990e+00 -1.729700e+02 -9.081184e+02 -4.438352e+04 -4.990349e+06 +2.717003e+09 +7.988635e+10 -2.777791e+12 +4.009378e+14 -1.989596e+16 +7.662082e+17   
Q20-078   +2.999585e+01   +6.491065e-07 -5.908027e-02 -1.102148e-03 -7.548541e-02 +1.316583e-01 +2.351120e+03 +1.641830e+03 -9.096198e+04 +3.281959e+07 -2.296947e+11 -6.349718e+10 +5.131463e+12 -7.277587e+14 +4.649523e+18 +6.567235e+17   +6.048577e-07 -1.063842e-05 -1.024169e-03 +2.327330e-02 +2.165542e-01 -2.350588e+02 +5.260024e+03 +3.077883e+04 +1.241047e+07 +5.994216e+09 -1.017877e+11 -5.045065e+12 +1.992204e+14 -1.112412e+17 +3.614087e+17   
Q20-080   +2.999580e+01   +5.543239e-07 -5.905910e-02 -1.168397e-03 -8.212890e-02 -1.013768e+00 +2.405605e+03 +2.019754e+03 +2.544611e+05 +2.852223e+07 -2.330309e+11 +3.324003e+10 -3.237942e+12 -3.989679e+14 +4.723151e+18 +1.439546e+18   +5.713973e-08 +9.735770e-06 -6.146841e-04 +5.451553e-03 +1.131534e+00 -1.683126e+02 -1.192278e+03 +1.725068e+05 +1.956522e+07 +6.863101e+09 -2.611181e+10 -7.089816e+12 +9.992056e+14 -1.492589e+16 -2.744537e+18   
Q20-081   +2.999570e+01   +6.951743e-07 -5.908717e-02 -4.480629e-04 -5.478755e-02 -5.270512e-01 +2.309666e+03 -7.989298e+01 +1.419124e+05 +4.492254e+07 -2.317260e+11 -1.244477e+11 -1.283476e+12 -1.332521e+15 +4.737302e+18 +1.177212e+19   +3.980364e-07 +5.208527e-06 -1.663791e-03 +1.886188e-02 +1.435952e+00 -2.715000e+02 +2.290677e+03 -4.019159e+04 -1.957667e+07 +9.248892e+09 -1.542208e+11 -1.795148e+11 +8.384062e+14 -3.066252e+17 +5.326203e+18   
Q20-082   +2.999560e+01   +3.759161e-07 -5.910200e-02 -3.151938e-05 -6.218975e-02 +6.114023e-01 +2.269760e+03 -3.113393e+03 +4.087226e+05 +8.951700e+06 -2.331905e+11 +1.023208e+11 -1.429402e+13 +4.662374e+14 +4.743336e+18 -4.404543e+18   -2.910333e-09 +4.270530e-06 -1.046024e-03 +1.967162e-02 +1.235043e+00 -1.972388e+02 +2.363166e+03 +1.410789e+05 -2.518260e+07 +5.372091e+09 -1.937509e+11 -1.228937e+13 +2.074236e+14 -1.058779e+17 +7.341070e+18   
Q20-083   +2.999395e+01   +3.815673e-07 -5.904891e-02 -1.829977e-04 -5.051829e-02 +5.674988e-02 +2.316762e+03 -2.794266e+03 +6.158155e+04 +1.157741e+07 -2.304331e+11 -1.335144e+10 +3.491387e+12 -2.063029e+14 +4.702695e+18 +3.734797e+18   +4.420285e-07 -2.116304e-05 -1.219377e-03 +2.020340e-02 +1.297774e+00 -1.796730e+02 +3.348585e+03 -1.404396e+04 -1.538812e+07 +2.981340e+09 -1.058513e+11 +5.519850e+11 +4.808726e+14 -1.998580e+16 +6.035731e+18   
