# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
Q20-004   +5.997850e+00   -4.384571e-07 -6.286769e-02 -3.541689e-03 -9.511582e-02 -4.771907e+00 +2.222151e+03 -2.627635e+03 +1.447188e+06 -2.999917e+08 -2.344027e+11 -8.279997e+11 -1.452327e+12 -5.069457e+15 +5.048189e+18 -1.514941e+19   +5.845860e-07 -1.814799e-06 +6.863871e-04 +3.096925e-02 +9.557456e-01 +3.234826e+01 +2.461145e+03 -2.843629e+06 +1.083588e+08 +1.337212e+10 -3.419654e+11 -1.628503e+14 -5.528576e+15 +3.529225e+16 -6.982514e+19   
Q20-008   +5.998050e+00   +2.891725e-07 -6.277684e-02 -2.912537e-03 -4.775130e-02 -2.437157e+00 +2.334630e+03 +1.873237e+03 -4.406347e+04 -1.810165e+07 -2.447239e+11 -3.369260e+10 +4.082367e+12 -1.173025e+15 +4.997096e+18 -3.260955e+17   +8.791502e-07 -2.342570e-05 -8.597334e-04 +3.977861e-02 +1.904787e+00 -1.596802e+02 -1.567027e+03 -1.517654e+05 +4.655048e+07 +5.980790e+09 +8.832492e+10 +1.382893e+12 -3.603009e+14 +1.877514e+16 +2.665083e+18   
Q20-017   +5.997050e+00   +4.086923e-07 -6.282319e-02 -2.844400e-03 -6.333951e-02 -8.443375e-01 +2.255998e+03 +5.088535e+03 +1.674113e+05 +1.115202e+07 -2.457952e+11 +4.510406e+10 -1.032729e+13 +7.226631e+14 +5.017173e+18 +1.549179e+18   -9.255331e-07 -5.575316e-06 +4.989535e-03 +2.213830e-02 -2.445486e+00 -1.904393e+02 -1.336039e+04 +1.927334e+05 +1.756324e+07 +3.531441e+09 +1.012631e+11 +5.141186e+12 -3.879668e+14 -5.848752e+16 +1.480981e+18   
Q20-019   +5.997500e+00   +1.445222e-06 -6.255340e-02 -6.054313e-04 -7.934931e-02 -2.003451e+00 +2.218499e+03 -3.481899e+02 +4.029851e+05 +5.343645e+07 -2.447792e+11 +1.128637e+11 +1.928820e+13 -7.640552e+14 +4.906111e+18 +1.324355e+19   +4.263695e-07 +1.357922e-05 +9.728037e-04 -9.080414e-03 -1.468971e+00 -1.825314e+02 -3.562926e+03 -1.994739e+05 +2.164310e+07 +1.010789e+10 +3.687707e+11 +6.158319e+12 +1.357521e+14 -8.512235e+16 +9.671106e+17   
Q20-020   +5.996750e+00   +1.485977e-06 -6.301030e-02 -5.028107e-04 +1.255735e-03 -2.360587e+00 +2.390288e+03 -2.112544e+03 -1.122487e+05 -1.413474e+07 -2.464308e+11 -3.006133e+10 -4.732802e+13 -3.138740e+15 +4.961799e+18 +2.318893e+18   -3.130412e-08 -1.955281e-05 +2.958728e-03 +1.053993e-02 -1.402362e+00 -1.826608e+02 -7.438823e+03 -1.411185e+05 +8.190740e+07 +3.570923e+09 +4.647246e+10 +4.678114e+12 -1.123465e+14 -8.398969e+16 -1.446653e+19   
Q20-024   +5.997550e+00   +1.818871e-06 -6.254634e-02 +8.363122e-04 -9.109361e-02 -1.367696e+00 +2.182788e+03 -8.705420e+03 +3.241932e+05 +5.644917e+07 -2.428148e+11 +9.439950e+10 -7.475489e+12 -1.275108e+15 +4.805696e+18 +3.655169e+18   -2.381342e-07 -1.511785e-05 +3.279342e-03 -9.879934e-04 -1.553490e+00 -2.868076e+02 -1.494622e+04 +3.049634e+05 +1.766705e+07 +9.968502e+09 +7.460125e+10 -1.785768e+13 -8.169471e+14 +3.469707e+16 -7.107352e+17   
Q20-025   +5.997250e+00   +1.565975e-06 -6.258025e-02 +9.418150e-04 -6.202926e-02 +5.473465e+00 +2.274232e+03 -6.118376e+03 +4.785743e+04 +7.839878e+07 -2.431968e+11 +1.111445e+12 -3.128499e+13 -2.225373e+15 +4.174400e+18 +4.577750e+19   +1.993947e-06 -2.218337e-05 -5.080168e-03 -2.900118e-02 +2.046078e+00 +8.884319e+01 +6.632166e+03 -5.084395e+05 -8.247772e+07 +1.908345e+10 +6.048225e+11 +1.155814e+14 -7.620008e+15 +1.241466e+17 +3.191381e+19   
Q20-096   +5.997100e+00   +2.265737e-06 -6.272273e-02 +1.729889e-03 -3.349992e-04 +1.630450e+00 +1.979859e+03 -5.229683e+03 +4.991342e+05 +5.979989e+07 -2.377998e+11 +3.477816e+11 +5.161500e+12 +6.127031e+14 +4.670532e+18 +3.105823e+18   +3.681880e-08 -1.558099e-05 +2.185658e-03 +1.462738e-03 -5.025025e-01 -2.346199e+02 -1.109019e+04 -1.846224e+05 +1.276766e+08 +5.517458e+09 +1.537273e+11 +4.335392e+13 +8.441518e+14 +1.869065e+17 -9.063396e+18   
Q20-097   +5.996850e+00   +1.661586e-06 -6.286979e-02 -5.381660e-04 -1.015167e-01 -7.047388e-01 +2.072211e+03 +5.236034e+03 +1.685683e+05 -1.244060e+07 -2.427024e+11 +2.520855e+11 -2.718509e+13 -2.541254e+15 +5.165080e+18 -4.989274e+17   -1.735044e-07 +1.810215e-05 +2.046373e-03 +8.261736e-03 +3.651802e-01 -1.714272e+02 -7.192766e+03 -1.457347e+04 +4.705320e+07 +9.483480e+09 -2.914150e+11 -1.596886e+13 +6.843433e+14 -1.168214e+17 -5.088533e+18   
Q20-101   +5.995200e+00   +1.639335e-06 -6.281095e-02 -1.519134e-04 -5.742185e-02 -1.296567e+00 +2.155339e+03 -1.270005e+03 +2.110515e+05 +5.118802e+07 -2.402829e+11 -2.102490e+11 -2.845832e+12 -1.668061e+15 +4.904831e+18 -7.699793e+18   +9.260230e-07 -1.908127e-05 -1.817441e-03 +1.275601e-02 +2.347768e+00 -2.095865e+02 -5.810649e+02 -1.160908e+05 +3.365733e+07 +5.172495e+09 -9.121305e+10 +3.797420e+12 -1.290542e+15 -2.598764e+16 -5.024730e+18   
