# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
Q20-004   +1.299962e+02   -5.655460e-07 -5.876463e-02 -1.402679e-03 -6.573295e-02 -4.319395e-01 +2.293049e+03 +8.103975e+02 +5.986804e+04 -1.554802e+07 -2.304464e+11 -3.661830e+10 +2.376577e+11 +5.683133e+14 +4.632989e+18 +1.763416e+18   +1.359366e-07 -4.558666e-06 +6.716105e-04 +2.521390e-02 -5.463067e-01 -1.355057e+02 -1.289359e+03 +6.888114e+04 +1.882141e+07 +2.371622e+09 +1.124775e+10 -1.100671e+13 -3.839980e+14 -9.875196e+15 -3.239015e+17   
Q20-008   +1.299974e+02   -1.047079e-07 -5.885333e-02 -1.530761e-03 -7.184917e-02 -1.487491e+00 +2.392467e+03 -2.370718e+03 +3.550478e+04 -2.231935e+06 -2.300518e+11 +3.994838e+10 +1.348311e+11 +2.308731e+13 +4.614764e+18 -1.510339e+18   +3.691415e-07 -2.488996e-05 -8.369490e-04 +2.837949e-02 +7.270291e-01 -2.359483e+02 +2.301030e+03 +3.495328e+04 +1.241848e+07 +5.757594e+09 -5.040785e+10 -6.437234e+12 -6.888265e+14 -8.394883e+16 +7.645564e+17   
Q20-017   +1.299957e+02   -1.073904e-07 -5.880526e-02 -1.655905e-03 -6.340402e-02 -3.330921e-01 +2.376752e+03 -2.073810e+02 +1.147873e+05 +7.184383e+06 -2.348208e+11 +3.450138e+10 +1.199734e+12 +3.051191e+14 +4.718763e+18 -2.238337e+18   +3.270180e-07 -6.974315e-06 -6.719263e-04 +1.037396e-02 +7.105563e-01 -3.083870e+02 +4.407140e+03 +1.756709e+05 -5.577748e+06 +3.532344e+09 -9.227728e+10 -1.079804e+13 +1.147266e+14 -5.997208e+16 +1.815772e+17   
Q20-019   +1.299976e+02   +2.069783e-09 -5.875130e-02 -2.738164e-03 -6.755254e-02 -2.065161e+00 +2.333248e+03 +3.021620e+03 +6.920435e+04 +1.920232e+07 -2.294003e+11 -6.230407e+09 -3.065515e+12 -2.328618e+14 +4.628011e+18 +5.806969e+17   +1.372434e-07 +9.981961e-06 +4.171520e-04 +2.591027e-03 -1.128819e+00 -2.725584e+02 +2.592552e+02 +3.238911e+04 +1.592525e+07 +7.068856e+09 +6.556474e+10 -4.767549e+12 -6.889136e+13 -1.652692e+17 -2.140616e+17   
Q20-020   +1.299950e+02   +6.992230e-07 -5.883196e-02 -2.544095e-04 -1.382830e-02 -4.143579e-01 +2.418147e+03 -1.555423e+03 +9.561214e+04 +2.982541e+07 -2.320758e+11 +6.432960e+10 +7.905681e+12 -2.582926e+14 +4.637644e+18 +1.571183e+18   +4.431865e-07 -1.716101e-05 -6.510337e-04 +8.410670e-03 -1.483218e-01 -3.605804e+02 -3.335727e+02 +2.231327e+05 +1.520059e+07 +2.730997e+09 -2.402489e+10 -1.690557e+13 +5.325021e+14 +5.955326e+16 -1.263634e+17   
Q20-024   +1.299966e+02   +7.795227e-07 -5.877012e-02 -2.106944e-04 -7.463910e-02 -1.042791e+00 +2.373917e+03 +1.452245e+02 +2.909571e+05 +2.979413e+07 -2.303019e+11 -6.433684e+10 -1.042788e+13 -6.788467e+14 +4.625833e+18 +2.250663e+18   +4.321376e-07 -1.337112e-05 -4.530512e-04 +6.252577e-03 +2.637335e-01 -2.618748e+02 +2.119368e+02 +1.040279e+05 +6.646653e+06 +6.109441e+09 +2.218345e+10 -5.521447e+12 -2.253220e+14 -1.508648e+17 -1.028704e+17   
Q20-025   +1.299966e+02   +6.720897e-07 -5.876316e-02 +2.246739e-04 -9.288181e-02 -7.810412e-02 +2.391419e+03 -4.323590e+03 +3.272581e+05 +9.929737e+06 -2.310843e+11 +5.333153e+10 -9.314305e+12 -6.212943e+14 +4.677682e+18 -1.587401e+18   +3.501854e-07 -1.961927e-05 -1.116525e-03 +2.318277e-03 +1.293155e+00 -2.136479e+02 +1.787440e+03 +1.221843e+04 +4.174345e+06 +3.528492e+09 -4.941298e+10 +1.645125e+11 -2.743685e+14 -7.147636e+16 +6.453109e+17   
Q20-096   +1.299957e+02   +5.914979e-07 -5.864622e-02 -9.236259e-04 -1.890936e-02 -2.773584e-02 +2.205621e+03 -1.607537e+02 +1.014904e+05 +9.057830e+06 -2.255175e+11 +7.835059e+09 -4.640282e+12 -1.313629e+13 +4.495132e+18 +3.313447e+18   +3.933980e-07 -1.967828e-05 -4.717205e-04 +1.031670e-02 +2.576482e-02 -2.221367e+02 +1.992526e+03 +3.866429e+04 +1.357898e+07 +4.351342e+09 -8.865055e+10 +6.542844e+12 -6.671488e+14 -3.297768e+16 +4.491170e+18   
Q20-097   +1.299953e+02   +8.420428e-07 -5.864402e-02 -3.272096e-04 -8.442882e-02 +8.820442e-04 +2.275802e+03 -1.490507e+03 +3.672443e+05 +2.764974e+07 -2.293086e+11 +5.289207e+09 -8.437182e+12 -5.678681e+14 +4.702995e+18 +3.055316e+18   -2.262265e-08 +1.547578e-05 +8.551755e-05 +1.863120e-02 +4.579092e-01 -2.367261e+02 -1.532248e+03 +1.889447e+05 -9.390601e+06 +7.603863e+09 +2.744572e+10 -4.326556e+12 +4.270899e+13 -2.013583e+17 -3.923983e+17   
Q20-101   +1.299950e+02   +5.860522e-07 -5.865149e-02 -1.044368e-03 -6.421932e-02 -1.389085e+00 +2.206279e+03 +1.868190e+03 +3.205706e+05 +3.434032e+07 -2.265641e+11 -6.569077e+10 -1.377828e+13 -9.942898e+14 +4.567671e+18 +3.204866e+18   +2.254265e-07 -2.168691e-05 -9.977299e-04 +1.266180e-02 +9.771814e-01 -2.042195e+02 +2.042477e+02 -1.848034e+04 -1.466867e+05 +4.962795e+09 +5.504104e+10 +1.731512e+12 -1.949878e+14 -5.847584e+16 -2.666879e+18   
