# multipoles
# s[mm] polynom_b[n=1][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=9][T/m^n] polynom_b[n=13][T/m^n] 
+4.5000000000000000e+00 +4.7417965414180806e+01 -3.4235158320928263e+06 +2.1522702587025688e+14 -3.7395115361176120e+21 
+4.6000000000000005e+00 +4.7417961071171185e+01 -3.4268249174218960e+06 +2.1575313157349950e+14 -3.7594022984317817e+21 
+4.7000000000000002e+00 +4.7417956562133220e+01 -3.4301231719894963e+06 +2.1627826559335103e+14 -3.7793104750145637e+21 
+4.8000000000000007e+00 +4.7417951655355317e+01 -3.4331864233079767e+06 +2.1676734679463247e+14 -3.7979260318225326e+21 
+4.9000000000000004e+00 +4.7417946119123130e+01 -3.4357904975166335e+06 +2.1718529389491078e+14 -3.8139389305446686e+21 
+5.0000000000000000e+00 +4.7417939721725212e+01 -3.4377112222989388e+06 +2.1749702577955053e+14 -3.8260391377569689e+21 
+5.1000000000000005e+00 +4.7417932290673434e+01 -3.4387819155527339e+06 +2.1767642584979325e+14 -3.8332488061292710e+21 
+5.2000000000000002e+00 +4.7417923890366801e+01 -3.4390658523405869e+06 +2.1773323516093991e+14 -3.8359188207443174e+21 
+5.3000000000000007e+00 +4.7417914644432187e+01 -3.4386838003791696e+06 +2.1768615954124275e+14 -3.8347322600797629e+21 
+5.4000000000000004e+00 +4.7417904676495930e+01 -3.4377565271750353e+06 +2.1755390480798766e+14 -3.8303722025405739e+21 
+5.5000000000000000e+00 +4.7417894110179375e+01 -3.4364047971431413e+06 +2.1735517641560575e+14 -3.8235217154679049e+21 
+5.6000000000000005e+00 +4.7417883069108491e+01 -3.4347493775932658e+06 +2.1710868015968234e+14 -3.8148638766344558e+21 
+5.7000000000000002e+00 +4.7417871676909705e+01 -3.4329110360588296e+06 +2.1683312185448091e+14 -3.8050817642257323e+21 
+5.8000000000000007e+00 +4.7417860057206106e+01 -3.4310105381119153e+06 +2.1654720709385394e+14 -3.7948584498938684e+21 
+5.9000000000000004e+00 +4.7417848333625052e+01 -3.4291686517598280e+06 +2.1626964174513719e+14 -3.7848770134254986e+21 
+6.0000000000000000e+00 +4.7417836629787708e+01 -3.4275061415749681e+06 +2.1601913129532419e+14 -3.7758205233861136e+21 
+6.1000000000000005e+00 +4.7417825042715812e+01 -3.4261183304545628e+06 +2.1581047201470181e+14 -3.7682304872347027e+21 
+6.2000000000000002e+00 +4.7417813562992372e+01 -3.4249987521625175e+06 +2.1564282084969509e+14 -3.7620820960936539e+21 
+6.3000000000000007e+00 +4.7417802154603493e+01 -3.4241155004586168e+06 +2.1551142572848869e+14 -3.7572089860569076e+21 
+6.4000000000000004e+00 +4.7417790781526520e+01 -3.4234366639460046e+06 +2.1541153399556791e+14 -3.7534447758026106e+21 
+6.5000000000000000e+00 +4.7417779407740099e+01 -3.4229303321096911e+06 +2.1533839309671247e+14 -3.7506230870278459e+21 
+6.6000000000000005e+00 +4.7417767997229376e+01 -3.4225645981735876e+06 +2.1528725090481959e+14 -3.7485775542993179e+21 
+6.7000000000000002e+00 +4.7417756513972236e+01 -3.4223075510089309e+06 +2.1525335479137406e+14 -3.7471417970360603e+21 
+6.8000000000000007e+00 +4.7417744921950273e+01 -3.4221272819043738e+06 +2.1523195240972309e+14 -3.7461494431888719e+21 
+6.9000000000000004e+00 +4.7417733185143199e+01 -3.4219918807039405e+06 +2.1521829124122822e+14 -3.7454341154827335e+21 
+7.0000000000000000e+00 +4.7417721267532691e+01 -3.4218694387015579e+06 +2.1520761893869022e+14 -3.7448294418435964e+21 
+7.1000000000000005e+00 +4.7417709142232198e+01 -3.4217352986186775e+06 +2.1519617436138488e+14 -3.7442044734097840e+21 
+7.2000000000000002e+00 +4.7417696818887059e+01 -3.4215938122315453e+06 +2.1518416158176206e+14 -3.7435699658148733e+21 
+7.3000000000000007e+00 +4.7417684316281338e+01 -3.4214565869467817e+06 +2.1517277635843219e+14 -3.7429721122840558e+21 
+7.4000000000000004e+00 +4.7417671653192869e+01 -3.4213352264870503e+06 +2.1516321403010825e+14 -3.7424570934510155e+21 
+7.5000000000000000e+00 +4.7417658848402716e+01 -3.4212413364653508e+06 +2.1515667014932803e+14 -3.7420710963287734e+21 
+7.6000000000000005e+00 +4.7417645920691541e+01 -3.4211865221977578e+06 +2.1515434023296909e+14 -3.7418603068326318e+21 
+7.7000000000000002e+00 +4.7417632888838568e+01 -3.4211823883926976e+06 +2.1515741973991875e+14 -3.7418709093335328e+21 
+7.8000000000000007e+00 +4.7417619771626676e+01 -3.4212405415423536e+06 +2.1516710431391347e+14 -3.7421490934280786e+21 
+7.9000000000000004e+00 +4.7417606587834165e+01 -3.4213725859053559e+06 +2.1518458936738778e+14 -3.7427410421765190e+21 
+8.0000000000000000e+00 +4.7417593356241206e+01 -3.4215901263566734e+06 +2.1521107035800266e+14 -3.7436929395578577e+21 
+8.0999999999999996e+00 +4.7417580085322051e+01 -3.4218967068522358e+06 +2.1524678892578253e+14 -3.7450147422520214e+21 
+8.2000000000000011e+00 +4.7417566742312246e+01 -3.4222636168700750e+06 +2.1528817010170431e+14 -3.7465714556688731e+21 
+8.3000000000000007e+00 +4.7417553284140055e+01 -3.4226540839950023e+06 +2.1533068497496566e+14 -3.7481918539458748e+21 
+8.4000000000000004e+00 +4.7417539667734005e+01 -3.4230313359425957e+06 +2.1536980465062238e+14 -3.7497047117193680e+21 
+8.5000000000000000e+00 +4.7417525850023601e+01 -3.4233586008190322e+06 +2.1540100026832850e+14 -3.7509388045004602e+21 
+8.5999999999999996e+00 +4.7417511787935204e+01 -3.4235991049349979e+06 +2.1541974276841716e+14 -3.7517229019111584e+21 
+8.7000000000000011e+00 +4.7417497438398655e+01 -3.4237160769120376e+06 +2.1542150336385947e+14 -3.7518857818972231e+21 
+8.8000000000000007e+00 +4.7417482758342409e+01 -3.4236727442860692e+06 +2.1540175313220091e+14 -3.7512562181561490e+21 
+8.9000000000000004e+00 +4.7417467704696300e+01 -3.4234323355040061e+06 +2.1535596325965184e+14 -3.7496629877156872e+21 
+9.0000000000000000e+00 +4.7417452234387028e+01 -3.4229580771480915e+06 +2.1527960471975678e+14 -3.7469348612371597e+21 
+9.0999999999999996e+00 +4.7417436324257970e+01 -3.4222312207895480e+06 +2.1517055164532797e+14 -3.7429905517000875e+21 
+9.2000000000000011e+00 +4.7417420030807712e+01 -3.4213051117988098e+06 +2.1503629015416288e+14 -3.7381085227944588e+21 
+9.3000000000000007e+00 +4.7417403430450186e+01 -3.4202511196343699e+06 +2.1488670941616272e+14 -3.7326571772399405e+21 
+9.4000000000000004e+00 +4.7417386599600306e+01 -3.4191406144247879e+06 +2.1473169867858209e+14 -3.7270049200806125e+21 
+9.5000000000000000e+00 +4.7417369614669333e+01 -3.4180449641455435e+06 +2.1458114694731384e+14 -3.7215201492157548e+21 
+9.6000000000000014e+00 +4.7417352552074405e+01 -3.4170355402199095e+06 +2.1444494361888044e+14 -3.7165712741967861e+21 
+9.7000000000000011e+00 +4.7417335488226719e+01 -3.4161837106625191e+06 +2.1433297770803950e+14 -3.7125266932758196e+21 
+9.8000000000000007e+00 +4.7417318499539086e+01 -3.4155608440884715e+06 +2.1425513827641075e+14 -3.7097548056981726e+21 
+9.9000000000000004e+00 +4.7417301662426595e+01 -3.4152383109946037e+06 +2.1422131463063488e+14 -3.7086240186133717e+21 
+1.0000000000000000e+01 +4.7417285053304205e+01 -3.4152874814196252e+06 +2.1424139600420888e+14 -3.7095027365960027e+21 
+1.0100000000000001e+01 +4.7417268722951000e+01 -3.4157553985504042e+06 +2.1432177777504075e+14 -3.7126284751371171e+21 
+1.0200000000000001e+01 +4.7417252619615702e+01 -3.4165918055462050e+06 +2.1445488071444372e+14 -3.7177152172989738e+21 
+1.0300000000000001e+01 +4.7417236665912249e+01 -3.4177221191062871e+06 +2.1462963176856506e+14 -3.7243460577029023e+21 
+1.0400000000000000e+01 +4.7417220784459346e+01 -3.4190717588605960e+06 +2.1483495822605378e+14 -3.7321041014102122e+21 
+1.0500000000000000e+01 +4.7417204897868572e+01 -3.4205661402662499e+06 +2.1505978690035328e+14 -3.7405724392274663e+21 
+1.0600000000000001e+01 +4.7417188928757930e+01 -3.4221306824217658e+06 +2.1529304500973378e+14 -3.7493341739016604e+21 
+1.0700000000000001e+01 +4.7417172799741799e+01 -3.4236908023523199e+06 +2.1552365954335603e+14 -3.7579724014626223e+21 
+1.0800000000000001e+01 +4.7417156433435963e+01 -3.4251719181182724e+06 +2.1574055761961881e+14 -3.7660702220261319e+21 
+1.0900000000000000e+01 +4.7417139752454339e+01 -3.4264994462658651e+06 +2.1593266615543556e+14 -3.7732107291009913e+21 
+1.1000000000000000e+01 +4.7417122679413325e+01 -3.4275988051829338e+06 +2.1608891230675584e+14 -3.7789770239338868e+21 
+1.1100000000000001e+01 +4.7417105156288578e+01 -3.4284152402298027e+06 +2.1620126147167247e+14 -3.7830675678670336e+21 
+1.1200000000000001e+01 +4.7417087202478214e+01 -3.4289732964200848e+06 +2.1627383112061769e+14 -3.7856422366563396e+21 
+1.1300000000000001e+01 +4.7417068856752429e+01 -3.4293173534571948e+06 +2.1631377785817381e+14 -3.7869762931261634e+21 
+1.1400000000000000e+01 +4.7417050157870584e+01 -3.4294917846782929e+06 +2.1632825756767128e+14 -3.7873449785808011e+21 
+1.1500000000000000e+01 +4.7417031144593182e+01 -3.4295409641465554e+06 +2.1632442621413675e+14 -3.7870235367406646e+21 
+1.1600000000000001e+01 +4.7417011855685864e+01 -3.4295092689588135e+06 +2.1630944010942256e+14 -3.7862872217219058e+21 
+1.1700000000000001e+01 +4.7416992329909768e+01 -3.4294410733364760e+06 +2.1629045522881162e+14 -3.7854112774333656e+21 
+1.1800000000000001e+01 +4.7416972606027912e+01 -3.4293807529581143e+06 +2.1627462773016347e+14 -3.7846709535362976e+21 
+1.1900000000000000e+01 +4.7416952722803096e+01 -3.4293726830983651e+06 +2.1626911370930212e+14 -3.7843414975322003e+21 
+1.2000000000000000e+01 +4.7416932718996868e+01 -3.4294612384144701e+06 +2.1628106920127431e+14 -3.7846981552910930e+21 
+1.2100000000000001e+01 +4.7416912623072520e+01 -3.4296781994908177e+06 +2.1631561764962994e+14 -3.7859386305005759e+21 
+1.2200000000000001e+01 +4.7416892422286629e+01 -3.4300049626350612e+06 +2.1636975125012966e+14 -3.7879504323000140e+21 
+1.2300000000000001e+01 +4.7416872093597050e+01 -3.4304103299240274e+06 +2.1643842959548644e+14 -3.7905435274122725e+21 
+1.2400000000000000e+01 +4.7416851613961136e+01 -3.4308631029378315e+06 +2.1651661221356931e+14 -3.7935278804868813e+21 
+1.2500000000000000e+01 +4.7416830960337577e+01 -3.4313320842219014e+06 +2.1659925875070909e+14 -3.7967134598726518e+21 
+1.2600000000000001e+01 +4.7416810109680348e+01 -3.4317860736287753e+06 +2.1668132855297106e+14 -3.7999102250394237e+21 
+1.2700000000000001e+01 +4.7416789038949034e+01 -3.4321938740701671e+06 +2.1675778129596412e+14 -3.8029281449661337e+21 
+1.2800000000000001e+01 +4.7416767725099724e+01 -3.4325242864492303e+06 +2.1682357643620669e+14 -3.8055771822801478e+21 
+1.2900000000000000e+01 +4.7416746145091651e+01 -3.4327461136539583e+06 +2.1687367365982941e+14 -3.8076673065237065e+21 
+1.3000000000000000e+01 +4.7416724275880782e+01 -3.4328281565481708e+06 +2.1690303241578966e+14 -3.8090084800172634e+21 
+1.3100000000000001e+01 +4.7416702102034577e+01 -3.4327484570683124e+06 +2.1690799479606562e+14 -3.8094611237716576e+21 
+1.3200000000000001e+01 +4.7416679638567999e+01 -3.4325220216341140e+06 +2.1689043342752781e+14 -3.8090874912874541e+21 
+1.3300000000000001e+01 +4.7416656908107683e+01 -3.4321730977207390e+06 +2.1685360356744556e+14 -3.8080002941629309e+21 
+1.3400000000000000e+01 +4.7416633933277936e+01 -3.4317259315171577e+06 +2.1680076033078559e+14 -3.8063122398084050e+21 
+1.3500000000000000e+01 +4.7416610736702872e+01 -3.4312047690665033e+06 +2.1673515881440956e+14 -3.8041360350728563e+21 
+1.3600000000000001e+01 +4.7416587341010143e+01 -3.4306338586567282e+06 +2.1666005438197156e+14 -3.8015843949955326e+21 
+1.3700000000000001e+01 +4.7416563768824339e+01 -3.4300374463005280e+06 +2.1657870210870791e+14 -3.7987700254470680e+21 
+1.3800000000000001e+01 +4.7416540042770777e+01 -3.4294397790590562e+06 +2.1649435722652244e+14 -3.7958056376687993e+21 
+1.3900000000000000e+01 +4.7416516185475210e+01 -3.4288651037201961e+06 +2.1641027490270684e+14 -3.7928039403418409e+21 
+1.4000000000000000e+01 +4.7416492219562691e+01 -3.4283376669702469e+06 +2.1632971031449403e+14 -3.7898776428589036e+21 
+1.4100000000000001e+01 +4.7416468166745446e+01 -3.4278804030418978e+06 +2.1625584705068231e+14 -3.7871373427995569e+21 
+1.4200000000000001e+01 +4.7416444045083672e+01 -3.4275109953835360e+06 +2.1619158220477828e+14 -3.7846851857336794e+21 
+1.4300000000000001e+01 +4.7416419871723555e+01 -3.4272458147341441e+06 +2.1613974128516566e+14 -3.7826212061484275e+21 
+1.4400000000000000e+01 +4.7416395663812956e+01 -3.4271012325890260e+06 +2.1610314986668891e+14 -3.7810454401269964e+21 
+1.4500000000000000e+01 +4.7416371438498018e+01 -3.4270936194393383e+06 +2.1608463341400003e+14 -3.7800579205539703e+21 
+1.4600000000000001e+01 +4.7416347212924705e+01 -3.4272393457352887e+06 +2.1608701738964638e+14 -3.7797586802844243e+21 
+1.4700000000000001e+01 +4.7416323004240645e+01 -3.4275547829096718e+06 +2.1611312736884625e+14 -3.7802477555667200e+21 
+1.4800000000000001e+01 +4.7416298829593700e+01 -3.4280563022036576e+06 +2.1616578888613375e+14 -3.7816251810926795e+21 
+1.4900000000000000e+01 +4.7416274706129606e+01 -3.4287602743982500e+06 +2.1624782746755016e+14 -3.7839909920917579e+21 
+1.5000000000000000e+01 +4.7416250650995977e+01 -3.4296830703798975e+06 +2.1636206859595806e+14 -3.7874452214905291e+21 
+1.5100000000000001e+01 +4.7416226665458602e+01 -3.4308267089525131e+06 +2.1650920696206238e+14 -3.7920165137394665e+21 
+1.5200000000000001e+01 +4.7416202687264892e+01 -3.4321358024371923e+06 +2.1668141410108334e+14 -3.7974479560747967e+21 
+1.5300000000000001e+01 +4.7416178638284201e+01 -3.4335406123998687e+06 +2.1686873086234694e+14 -3.8034112496303929e+21 
+1.5400000000000000e+01 +4.7416154440383472e+01 -3.4349713993097860e+06 +2.1706119798186056e+14 -3.8095780923319077e+21 
+1.5500000000000000e+01 +4.7416130015432067e+01 -3.4363584247328611e+06 +2.1724885630894816e+14 -3.8156201853131502e+21 
+1.5600000000000001e+01 +4.7416105285295359e+01 -3.4376319480813551e+06 +2.1742174645415488e+14 -3.8212092226542276e+21 
+1.5700000000000001e+01 +4.7416080171842211e+01 -3.4387222308430467e+06 +2.1756990926751728e+14 -3.8260169056828491e+21 
+1.5800000000000001e+01 +4.7416054596942104e+01 -3.4395595347055024e+06 +2.1768338560983341e+14 -3.8297149358033758e+21 
+1.5900000000000000e+01 +4.7416028482460902e+01 -3.4400741192680579e+06 +2.1775221611056634e+14 -3.8319750076412057e+21 
+1.6000000000000000e+01 +4.7416001750267704e+01 -3.4401962462743684e+06 +2.1776644165329647e+14 -3.8324688235918902e+21 
+1.6100000000000001e+01 +4.7415974349462736e+01 -3.4398809406877384e+06 +2.1771966490465966e+14 -3.8309849698438642e+21 
+1.6199999999999999e+01 +4.7415946338088183e+01 -3.4391822925168280e+06 +2.1761973714069006e+14 -3.8277796136373259e+21 
+1.6300000000000001e+01 +4.7415917801414537e+01 -3.4381791534697870e+06 +2.1747807125929119e+14 -3.8232258014085220e+21 
+1.6400000000000002e+01 +4.7415888824716291e+01 -3.4369503779080468e+06 +2.1730608047078731e+14 -3.8176965891103596e+21 
+1.6500000000000000e+01 +4.7415859493266439e+01 -3.4355748188884850e+06 +2.1711517781501384e+14 -3.8115650272019764e+21 
+1.6600000000000001e+01 +4.7415829892338188e+01 -3.4341313299905453e+06 +2.1691677641625341e+14 -3.8052041691283833e+21 
+1.6699999999999999e+01 +4.7415800107204369e+01 -3.4326987643694188e+06 +2.1672228933505691e+14 -3.7989870661373657e+21 
+1.6800000000000001e+01 +4.7415770223138345e+01 -3.4313559755265475e+06 +2.1654312967668744e+14 -3.7932867709227568e+21 
+1.6900000000000002e+01 +4.7415740325413125e+01 -3.4301818167325445e+06 +2.1639071051660025e+14 -3.7884763352143626e+21 
+1.7000000000000000e+01 +4.7415710499303287e+01 -3.4292551422743755e+06 +2.1627644505232066e+14 -3.7849288145125958e+21 
+1.7100000000000001e+01 +4.7415680808268256e+01 -3.4286339039851390e+06 +2.1620859797236469e+14 -3.7829136138791116e+21 
+1.7199999999999999e+01 +4.7415651228524581e+01 -3.4282924548304742e+06 +2.1618284120687356e+14 -3.7822855754748165e+21 
+1.7300000000000001e+01 +4.7415621714476345e+01 -3.4281842468847139e+06 +2.1619169835454300e+14 -3.7827958963157834e+21 
+1.7400000000000002e+01 +4.7415592220524651e+01 -3.4282627304237117e+06 +2.1622769280594088e+14 -3.7841957671390942e+21 
+1.7500000000000000e+01 +4.7415562701077761e+01 -3.4284813601704137e+06 +2.1628334847015144e+14 -3.7862363944113595e+21 
+1.7600000000000001e+01 +4.7415533110534909e+01 -3.4287935853860090e+06 +2.1635118862864769e+14 -3.7886689657209026e+21 
+1.7699999999999999e+01 +4.7415503403300491e+01 -3.4291528583315089e+06 +2.1642373690032219e+14 -3.7912446786742502e+21 
+1.7800000000000001e+01 +4.7415473533778609e+01 -3.4295126310611321e+06 +2.1649351688087253e+14 -3.7937147302041307e+21 
+1.7900000000000002e+01 +4.7415443456373126e+01 -3.4298263555982509e+06 +2.1655305216539638e+14 -3.7958303172556111e+21 
+1.8000000000000000e+01 +4.7415413125488833e+01 -3.4300474846941317e+06 +2.1659486644235931e+14 -3.7973426397657998e+21 
+1.8100000000000001e+01 +4.7415382504441574e+01 -3.4301391574478312e+06 +2.1661310498098409e+14 -3.7980552006472119e+21 
+1.8199999999999999e+01 +4.7415351592213028e+01 -3.4301032729275692e+06 +2.1660840110145466e+14 -3.7979807675359014e+21 
+1.8300000000000001e+01 +4.7415320396697275e+01 -3.4299514178270283e+06 +2.1658300987822150e+14 -3.7971844167564971e+21 
+1.8400000000000002e+01 +4.7415288925790307e+01 -3.4296951799393743e+06 +2.1653918650783741e+14 -3.7957312282310266e+21 
+1.8500000000000000e+01 +4.7415257187386075e+01 -3.4293461457746439e+06 +2.1647918603361962e+14 -3.7936862771381330e+21 
+1.8600000000000001e+01 +4.7415225189378461e+01 -3.4289159019298628e+06 +2.1640526352227412e+14 -3.7911146396355170e+21 
+1.8699999999999999e+01 +4.7415192939664010e+01 -3.4284160363930771e+06 +2.1631967418038012e+14 -3.7880813957014681e+21 
+1.8800000000000001e+01 +4.7415160446138131e+01 -3.4278581367979590e+06 +2.1622467319840709e+14 -3.7846516253016824e+21 
+1.8900000000000002e+01 +4.7415127716692758e+01 -3.4272537881717635e+06 +2.1612251543594272e+14 -3.7808903978496730e+21 
+1.9000000000000000e+01 +4.7415094759226868e+01 -3.4266145803300552e+06 +2.1601545633347656e+14 -3.7768628008126896e+21 
+1.9100000000000001e+01 +4.7415061583633950e+01 -3.4259533150181537e+06 +2.1590586949243856e+14 -3.7726449648193398e+21 
+1.9200000000000003e+01 +4.7415028207833323e+01 -3.4252876716293762e+06 +2.1579660465047341e+14 -3.7683572992341878e+21 
+1.9300000000000001e+01 +4.7414994651740976e+01 -3.4246365431188806e+06 +2.1569062991421300e+14 -3.7641312632080538e+21 
+1.9400000000000002e+01 +4.7414960935272354e+01 -3.4240188221057937e+06 +2.1559091334576988e+14 -3.7600983144413816e+21 
+1.9500000000000000e+01 +4.7414927078350445e+01 -3.4234534058758062e+06 +2.1550042355824962e+14 -3.7563899275184376e+21 
+1.9600000000000001e+01 +4.7414893100887440e+01 -3.4229591849591071e+06 +2.1542212836657453e+14 -3.7531375525523436e+21 
+1.9700000000000003e+01 +4.7414859022806972e+01 -3.4225550569604081e+06 +2.1535899641444394e+14 -3.7504726649391499e+21 
+1.9800000000000001e+01 +4.7414824864023210e+01 -3.4222599137522141e+06 +2.1531399568186919e+14 -3.7485267199712549e+21 
+1.9900000000000002e+01 +4.7414790644456069e+01 -3.4220926505787610e+06 +2.1529009453215003e+14 -3.7474311844181348e+21 
+2.0000000000000000e+01 +4.7414756384022269e+01 -3.4220721609382066e+06 +2.1529026113832819e+14 -3.7473175195088454e+21 
+2.0100000000000001e+01 +4.7414722094709042e+01 -3.4222086945581702e+06 +2.1531606226302769e+14 -3.7482583960659181e+21 
+2.0200000000000003e+01 +4.7414687756776082e+01 -3.4224779206816806e+06 +2.1536345842855925e+14 -3.7500913056963677e+21 
+2.0300000000000001e+01 +4.7414653342550274e+01 -3.4228468631966142e+06 +2.1542700859274700e+14 -3.7525949454918521e+21 
+2.0400000000000002e+01 +4.7414618824362940e+01 -3.4232825484253867e+06 +2.1550127197104631e+14 -3.7555480198702805e+21 
+2.0500000000000000e+01 +4.7414584174539968e+01 -3.4237519994531707e+06 +2.1558080741639844e+14 -3.7587292225240920e+21 
+2.0600000000000001e+01 +4.7414549365410871e+01 -3.4242222416167250e+06 +2.1566017404251969e+14 -3.7619172550333012e+21 
+2.0700000000000003e+01 +4.7414514369302950e+01 -3.4246602988733128e+06 +2.1573393080085519e+14 -3.7648908140220687e+21 
+2.0800000000000001e+01 +4.7414479158544417e+01 -3.4250331957942727e+06 +2.1579663671585566e+14 -3.7674285983471265e+21 
